"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
9151,"WILC","G. Willi-Food International Ltd","-","Consumer Defensive","Food Distribution","Israel",134.93,14.26,,0.95,0.90,0.95,2.32,,10.25,4.19,0.78,8.02%,133.39%,0.68,,,,11.17%,15.00%,12.23%,-9.12%,-41.52%,149.49,9.46,,,13.87,3.78,27.25%,72.74%,0.00%,16.32%,-2.59%,0.14%,1.67,0.01,5.92%,6.31%,6.64%,15.09,12.66,0.00,0.01,23.46%,4.89%,6.33%,2.48%,0.00%,2.26%,2.26%,2.26%,2.47%,2.47%,4.07%,4.07%,2.51%,0.60%,-12.36%,3.71%,-23.46%,-36.21%,-4.90%,0.81,0.48,6.02%,3.94%,-7.72%,-3.61%,-12.49%,-18.93%,14.45%,-34.24%,21.60%,-61.61%,2494.21%,42.14,,5/21/1997,No,Yes,185,-3.30%,3.60%,1.00,3.11,0.50,1549,35,10.00,9.71,10.06,10.06,9.46,9.73,0.19%,9.97,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9152,"WIMI","Wimi Hologram Cloud Inc ADR","-","Communication Services","Advertising Agencies","China",83.55,,,,1.13,0.64,0.96,,1.71,1.13,,,,-0.53,,,,,,44.10%,,,73.71,-45.83,,,76.65,76.65,100.00%,,,1.14%,-0.02%,0.64%,0.39,0.49,-22.72%,-27.19%,-29.75%,6.33,6.32,0.04,0.05,27.27%,-54.00%,-62.17%,-0.90%,-0.90%,-1.79%,-1.79%,-1.79%,-0.90%,-0.90%,-0.90%,0.92%,1.86%,11.18%,70.26%,70.31%,28.24%,-21.01%,34.57%,1.16,0.14,23.33%,14.78%,43.25%,44.19%,30.25%,-21.58%,80.17%,-21.58%,94.64%,-96.31%,94.64%,63.62,,4/1/2020,Yes,Yes,155,24.49%,3.61%,1.00,1271.48,5.37,6830873,7485,7.00,0.85,0.88,1.15,0.83,1.09,28.98%,1.10,0.92%,,,,,,,,,,,,,,,,,,,,,,,,,
9153,"WINA","Winmark Corporation","RUT","Consumer Cyclical","Specialty Retail","USA",1389.65,35.38,,,16.48,,34.23,31.26,-9.91,11.63,3.20,0.80%,23.24%,11.25,,,,14.14%,,3.42%,5.45%,4.21%,84.33,40.64,,,3.46,2.88,83.24%,17.47%,-0.92%,74.36%,-9.69%,4.04%,4.37,0.12,91.04%,,115.41%,3.77,3.74,,,94.06%,64.22%,48.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.29%,-0.12%,4.82%,12.80%,-8.28%,13.55%,41.66%,-4.64%,0.87,10.31,2.26%,2.67%,8.46%,1.60%,6.89%,-11.77%,15.91%,-11.77%,48.77%,-11.77%,19585.38%,60.98,,8/25/1993,No,Yes,83,0.06%,0.50%,,26.63,0.90,23957,1044,,395.97,397.96,398.95,392.74,398.18,0.56%,398.18,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9154,"WINC","Western Asset Short Duration Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.08,4.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.04%,0.07%,0.05%,0.04%,0.04%,-0.04%,-0.04%,-0.21%,1.71%,1.99%,1.17%,-0.21%,0.28,0.05,0.07%,0.09%,-0.21%,0.02%,1.39%,-0.75%,1.15%,-0.75%,3.34%,-13.08%,13.09%,48.39,,2/8/2019,No,Yes,,0.08%,-0.21%,,7.32,0.02,167,86,,23.87,23.82,23.84,23.84,23.84,-0.13%,,,"Bonds - Corporate","Bonds","Global Bonds",,,"Active",0.29%,170,10714500,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12857500.00,-54.55,5.90,-0.26,2.43,,2.39,"Global fixed-income debt bonds corporate-bonds"
9155,"WING","Wingstop Inc","-","Consumer Cyclical","Restaurants","USA",9389.44,138.74,110.71,6.64,21.44,,81.66,127.66,-16.16,3.91,0.83,0.26%,40.74%,2.30,0.57,30.47%,19.48%,16.78%,20.90%,23.76%,26.36%,46.67%,437.87,68.96,33.28%,7.17%,29.93,28.69,95.86%,2.47%,-0.91%,105.90%,-3.59%,5.50%,4.15,1.58,18.08%,,29.17%,1.97,1.97,,,81.52%,25.63%,15.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.42%,8.04%,15.89%,42.31%,93.98%,83.04%,24.43%,1.66,7.20,2.98%,2.46%,10.84%,19.30%,53.08%,1.21%,32.69%,1.21%,112.73%,1.21%,2018.65%,84.06,2/21/2024 8:30:00 AM,6/12/2015,Yes,Yes,1031,0.92%,0.38%,2.46,380.01,2.18,828110,13776,283.28,315.15,316.36,324.87,314.45,319.26,1.30%,319.26,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9156,"WINN","Harbor Long-Term Growers ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.01,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.04%,-0.04%,-0.18%,-0.17%,-0.52%,-0.65%,-0.69%,8.22%,17.78%,28.04%,45.62%,10.89%,1.22,0.31,1.35%,1.23%,2.96%,8.13%,20.71%,-1.14%,17.24%,-1.14%,58.95%,-1.14%,72.98%,66.54,,2/3/2022,No,Yes,,-0.61%,0.04%,,96.68,0.95,91537,139,,23.05,23.06,23.09,22.88,22.92,-0.56%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.57%,65,328615000,22.90,0.00,49417312.50,17.70,70678105.00,27.40,54584105.00,19.92,155795903.00,90.15,45.71,,,,11.13,"Global equity growth large-cap"
9157,"WINT","Windtree Therapeutics Inc","-","Healthcare","Biotechnology","USA",2.31,,,,,0.24,0.31,,1.45,1.13,,,,-19.81,-0.61,91.53%,81.59%,55.63%,,-47.23%,,86.80%,0.00,-24.83,,,6.51,4.33,66.51%,33.49%,0.23%,3.55%,116.72%,5.30%,0.76,0.23,-59.01%,-199.40%,-104.61%,2.40,2.40,2.17,2.29,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.67%,-0.65%,-1.39%,-26.27%,-61.40%,-69.40%,-95.22%,-50.63%,0.60,0.04,6.82%,10.68%,-13.70%,-39.29%,-67.19%,-66.17%,4.41%,-98.14%,4.41%,-100.00%,4.41%,24.87,11/9/2023 4:30:00 PM,8/8/1995,No,Yes,20,0.14%,-0.70%,3.00,302.16,0.20,61925,168,1.00,0.36,0.35,0.36,0.35,0.35,-0.56%,0.35,-0.68%,,,,,,,,,,,,,,,,,,,,,,,,,
9158,"WINV","WinVest Acquisition Corp","-","Financial","Shell Companies","USA",45.95,,,,,6.36,,,1.75,0.00,,,,-0.21,,,,,,0.00%,,-347.52%,0.00,-0.98,,,4.77,1.33,27.88%,67.99%,-13.78%,25.40%,-3.39%,0.03%,0.08,0.00,-1.49%,-1.62%,-13.51%,0.03,0.03,0.00,0.16,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.36%,0.91%,2.30%,6.22%,12.80%,1.00%,0.01,0.13,0.41%,0.71%,0.08%,0.59%,5.18%,-7.50%,2.78%,-7.50%,6.17%,-7.50%,14.43%,50.50,,10/4/2021,No,Yes,2,0.45%,-1.78%,,4.23,0.62,2616,5,,11.25,11.05,11.10,11.10,11.10,-1.33%,10.90,-1.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9159,"WIP","SPDR Citi International Government Inflation-Protected Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.57,6.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.15%,-0.15%,-0.03%,-0.14%,-0.14%,-0.15%,-0.15%,-0.32%,-0.04%,0.55%,0.00%,0.50%,-1.31%,-4.18%,-4.82%,0.50,0.56,1.71%,1.33%,-0.16%,-1.69%,-1.47%,-5.89%,1.75%,-8.21%,6.50%,-35.38%,7.98%,46.25,,3/19/2008,Yes,Yes,,0.38%,-0.29%,,56.31,0.30,17010,145,,39.88,39.77,40.05,39.65,39.92,0.09%,,,"Bonds - Inflation protected","Bonds","Global Ex. US Bonds",,,"Passive",0.50%,185,410834900,39.88,0.00,-11999702.55,-2.84,-20349973.55,-4.72,-11999702.55,-2.84,-78615203.85,-16.06,2.06,-5.21,-0.68,-0.16,0.66,"International fixed-income government-bonds bonds hedge-inflation"
9160,"WIRE","Encore Wire Corp.","RUT","Industrials","Electrical Equipment & Parts","USA",3584.74,10.59,12.60,1.06,1.40,2.03,6.39,12.33,111.91,35.53,0.08,0.04%,0.37%,21.44,3.65,-22.17%,7.17%,42.06%,10.00%,20.72%,-8.66%,-50.45%,2567.72,372.40,1.99%,5.37%,15.62,14.71,94.17%,6.76%,0.00%,105.00%,1.56%,22.76%,17.62,3.35,18.68%,20.88%,21.31%,7.56,6.54,0.00,0.00,25.54%,17.58%,14.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.61%,0.61%,0.22%,-2.00%,-7.02%,7.03%,13.38%,43.61%,17.21%,6.35%,1.30,8.09,4.30%,3.27%,-0.25%,4.85%,22.69%,-9.13%,23.40%,-9.13%,64.38%,-9.13%,11706.09%,50.77,2/13/2024 4:30:00 PM,7/16/1992,Yes,Yes,1629,-4.10%,-0.53%,1.00,189.99,0.71,133945,4022,287.33,238.15,236.88,236.93,226.75,227.17,-4.61%,227.53,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,
9161,"WISA","WiSA Technologies Inc","-","Technology","Semiconductors","USA",1.67,,,,0.65,0.36,7.97,,0.13,0.01,,,,-7.60,-0.46,96.74%,50.74%,52.31%,,47.27%,-17.93%,96.87%,2.58,-15.85,-23.57%,45.45%,34.56,33.82,97.86%,2.14%,-1.36%,0.57%,-0.51%,2.31%,0.15,0.78,-185.32%,-508.19%,-1042.63%,1.20,0.36,0.72,1.42,-120.51%,-857.93%,-614.50%,0.00%,0.00%,0.00%,0.00%,0.00%,1.28%,1.06%,1.93%,-0.21%,-1.86%,-39.04%,-56.04%,-64.36%,-95.43%,-99.05%,-58.60%,0.10,0.01,15.82%,10.00%,-42.43%,-54.53%,-92.78%,-72.18%,9.01%,-99.19%,9.01%,-100.00%,9.01%,19.06,11/15/2023 8:30:00 AM,7/27/2018,No,Yes,49,-16.55%,11.11%,2.00,5247.32,7.54,39590860,9384,2.00,0.05,0.06,0.06,0.05,0.05,-7.28%,0.05,-1.86%,,,,,,,,,,,,,,,,,,,,,,,,,
9162,"WISE","Themes Generative Artificial Intelligence ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,-0.13%,0.07%,-0.80%,-0.90%,3.02%,13.17%,,,,8.60%,,0.59,1.20%,1.34%,7.07%,9.68%,9.68%,-2.88%,17.71%,-2.88%,17.71%,-2.88%,17.71%,66.73,,12/8/2023,No,No,,-1.10%,0.33%,,7.59,0.35,2663,61,,29.90,30.00,30.00,29.60,29.67,-0.77%,29.67,0.14%,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Robotics & Automation",,"Passive",0.35%,40,5326380,29.59,0.00,1979927.00,59.16,4431741.00,495.37,1979927.00,59.16,4431741.00,495.37,,,,,124.71,"Global equity technology A.I."
9163,"WISH","ContextLogic Inc","RUT","Consumer Cyclical","Internet Retail","USA",164.47,,,,0.46,0.60,0.36,,11.33,18.83,,,,-15.36,-2.76,13.30%,42.38%,-6.31%,4.40%,-11.79%,-55.20%,39.44%,355.00,-359.00,-23.78%,4.61%,24.01,20.30,84.55%,15.47%,0.00%,36.71%,-51.97%,15.61%,3.08,3.17,-51.18%,-84.87%,-128.67%,2.29,2.29,0.03,0.05,21.13%,-102.25%,-101.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.60%,-2.60%,-2.04%,52.22%,57.47%,32.88%,22.98%,-75.84%,15.13%,2.17,0.42,7.45%,6.42%,40.51%,32.42%,17.17%,-0.44%,70.82%,-76.44%,92.86%,-99.30%,92.86%,76.46,11/7/2023 4:30:00 PM,12/16/2020,Yes,Yes,886,1.63%,-1.46%,3.00,1027.52,0.87,889624,5190,5.25,6.84,6.74,6.91,6.63,6.85,0.15%,6.74,-1.61%,,,,,,,,,,,,,,,,,,,,,,,,,
9164,"WIT","Wipro Ltd. ADR","-","Technology","Information Technology Services","India",33554.05,25.38,22.90,2.82,3.05,4.06,7.28,17.08,1.58,0.88,0.06,0.93%,4.17%,0.25,0.07,23.05%,11.70%,5.62%,9.00%,6.42%,-5.61%,-8.57%,10987.46,1366.65,0.98%,0.36%,5478.02,5218.33,95.26%,0.00%,,2.56%,4.24%,0.27%,6.36,14.10,9.90%,16.25%,14.87%,2.43,2.41,0.11,0.26,29.80%,15.25%,12.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,-0.01%,0.14%,0.13%,9.73%,11.25%,37.39%,29.12%,30.16%,15.44%,0.89,0.13,1.40%,1.19%,10.38%,16.09%,28.56%,0.63%,34.52%,0.63%,48.84%,-35.44%,1031.34%,77.08,1/12/2024 8:30:00 AM,10/19/2000,Yes,Yes,250000,0.47%,3.56%,3.51,2216.90,1.66,3672635,7057,5.61,6.18,6.40,6.45,6.32,6.43,4.05%,6.44,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,
9165,"WIW","Western Asset Inflation-Linked Opportunities & Income Fund","-","Financial","Closed-End Fund - Debt","USA",523.12,427.50,,,10.91,0.86,,,9.92,,0.72,8.44%,,0.02,,,,,,,-25.90%,,47.93,,,,61.18,61.17,99.98%,0.02%,104.40%,68.03%,,0.03%,0.09,0.02,,,,,,,,,,,0.00%,-0.18%,-0.23%,-0.12%,-0.12%,-0.12%,-0.15%,-0.04%,-0.06%,0.22%,0.12%,-1.61%,-0.23%,-0.26%,-6.45%,-1.38%,0.61,0.07,0.51%,0.77%,-0.46%,-0.96%,-1.06%,-3.55%,1.91%,-7.53%,6.74%,-39.00%,18.27%,45.96,,2/25/2004,No,Yes,,0.00%,-0.12%,,221.36,0.66,147063,249,,8.56,8.55,8.57,8.52,8.55,-0.12%,8.55,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9166,"WIX","Wix.com Ltd","-","Technology","Software - Infrastructure","Israel",7274.18,,26.48,,4.81,,7.91,48.65,-1.67,16.10,,,,-0.19,0.96,2547.11%,15.52%,-42.66%,,23.42%,13.89%,114.69%,1512.93,-8.79,68.17%,1.07%,56.31,55.10,97.85%,3.61%,0.00%,82.53%,3.13%,2.10%,2.04,1.16,-0.47%,,-1.04%,1.28,1.28,,,65.96%,-3.61%,-0.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.69%,0.02%,-4.53%,1.95%,33.23%,46.01%,39.82%,3.45%,1.32,3.82,3.08%,2.81%,-1.20%,4.39%,33.77%,-5.18%,25.11%,-5.18%,73.40%,-64.85%,791.18%,51.46,2/21/2024 8:30:00 AM,11/6/2013,Yes,Yes,5516,0.22%,-1.12%,1.52,567.10,1.01,573530,6651,137.56,128.42,126.98,127.93,125.54,127.26,-0.90%,127.26,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9167,"WK","Workiva Inc","RUT","Technology","Software - Application","USA",5069.89,,110.78,,8.35,,6.48,119.86,-2.10,14.48,,,,-2.54,0.22,-83.90%,258.77%,-9.98%,,21.84%,19.06%,-85.40%,607.19,-137.23,-1708.91%,1.61%,48.76,47.53,97.48%,12.06%,-0.29%,87.49%,-2.98%,8.43%,11.48,4.01,-14.25%,-2762.53%,-20.44%,2.08,2.08,,,75.18%,-16.19%,-22.60%,0.00%,0.00%,0.00%,0.00%,0.05%,0.05%,0.05%,0.05%,0.03%,-0.40%,-2.26%,-1.68%,-0.89%,-3.55%,2.69%,-7.61%,1.06,2.86,2.92%,3.01%,-0.86%,-2.72%,-4.59%,-10.67%,5.71%,-19.14%,13.02%,-45.86%,759.37%,48.78,2/20/2024 4:30:00 PM,12/12/2014,Yes,Yes,2447,0.59%,-0.91%,1.45,349.14,1.42,495340,5118,116.31,94.11,93.25,94.44,92.55,93.80,-0.33%,93.80,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9168,"WKC","World Kinect Corp","RUT","Energy","Oil & Gas Refining & Marketing","USA",1441.79,13.66,10.44,2.73,0.03,0.73,4.30,,32.70,5.57,0.56,2.34%,28.57%,1.75,0.46,-7.97%,22.24%,,5.00%,22.85%,-21.32%,-15.30%,49761.70,108.50,-0.57%,1.82%,62.00,58.41,94.21%,2.98%,0.00%,105.18%,0.92%,9.17%,10.24,5.36,1.41%,5.56%,3.90%,1.12,0.96,0.41,0.44,1.63%,1.02%,0.22%,1.29%,1.29%,1.29%,1.29%,0.92%,0.75%,0.41%,0.54%,-0.04%,-0.10%,1.78%,10.93%,16.38%,9.11%,-19.01%,5.14%,1.26,0.58,2.26%,2.48%,4.43%,6.91%,8.22%,-2.13%,19.75%,-21.85%,35.39%,-59.06%,13278.09%,61.52,2/22/2024 4:30:00 PM,8/28/1986,Yes,Yes,5214,-0.75%,-1.27%,2.50,523.34,0.93,486507,3219,27.50,24.44,24.13,24.35,23.90,23.95,-2.00%,24.26,1.29%,,,,,,,,,,,,,,,,,,,,,,,,,
9169,"WKEY","WISeKey International Holding Ltd ADR","-","Technology","Semiconductors","Switzerland",4.18,,,,0.15,0.25,0.30,,10.43,8.68,,,,-7.10,,-919.39%,29.59%,33.04%,,-3.58%,39.36%,47.00%,28.22,-10.08,-1335.29%,0.05%,1.00,,,,,4.91%,-11.27%,,0.44,0.07,-16.78%,-27.99%,-35.91%,1.49,0.99,0.18,0.38,46.14%,-46.56%,-35.73%,0.00%,-0.77%,-0.58%,-1.15%,-0.58%,-0.60%,-0.62%,-0.39%,-0.77%,-0.39%,6.17%,16.22%,61.24%,-27.73%,-46.64%,47.42%,,0.27,8.92%,9.95%,10.74%,24.81%,-12.48%,-14.29%,66.45%,-67.75%,91.11%,-96.64%,91.11%,55.68,10/4/2023 4:30:00 PM,1/11/2019,No,Yes,81,-1.15%,-1.69%,1.00,152.46,0.40,60847,249,6.00,2.65,2.61,2.62,2.51,2.58,-2.82%,2.58,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9170,"WKHS","Workhorse Group Inc","RUT","Consumer Cyclical","Auto Manufacturers","USA",76.68,,,,6.32,0.67,1.97,,0.44,0.15,,,,-0.65,-0.09,34.24%,34.78%,7.01%,,186.89%,95.54%,35.75%,12.14,-117.32,-16.67%,-85.54%,260.89,252.86,96.92%,3.08%,0.00%,19.69%,0.01%,19.35%,6.98,48.92,-67.39%,-96.15%,-97.42%,3.78,2.20,0.07,0.08,-242.18%,-902.03%,-966.69%,-0.03%,-0.03%,-0.03%,0.00%,-0.03%,0.00%,0.00%,1.77%,1.46%,-0.43%,19.23%,-1.41%,-28.32%,-62.33%,-86.88%,-18.36%,2.46,0.02,9.02%,7.71%,9.31%,-9.39%,-53.78%,-33.05%,29.41%,-87.33%,29.41%,-99.32%,29.41%,53.40,11/14/2023 8:30:00 AM,6/2/2010,Yes,Yes,331,6.52%,1.51%,3.00,7010.96,1.78,12509691,10646,0.71,0.27,0.28,0.30,0.27,0.29,8.13%,0.30,1.77%,,,,,,,,,,,,,,,,,,,,,,,,,
9171,"WKLY","SoFi Weekly Dividend ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.45,2.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.04%,0.04%,-0.04%,-0.04%,0.04%,-0.11%,-0.17%,-0.27%,-0.33%,1.05%,2.81%,7.08%,5.72%,3.59%,1.06%,0.78,0.34,0.83%,0.49%,1.11%,1.74%,5.14%,-0.12%,5.31%,-0.12%,13.84%,-7.19%,22.53%,59.78,,5/11/2021,No,Yes,,0.14%,-0.25%,,3.09,0.96,2983,240,,49.31,49.19,49.42,49.18,49.26,-0.12%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Passive",0.49%,378,11098665,49.33,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,1128557.50,11.32,6.82,,,,2.75,"Global equity dividend mid-large-cap"
9172,"WKME","WalkMe Ltd","-","Technology","Software - Application","Israel",913.39,,73.56,,3.46,3.61,3.54,,2.87,2.92,,,,-0.77,0.03,99.67%,6590.18%,,,32.72%,5.78%,63.70%,263.93,-67.10,425.20%,-0.19%,86.78,21.64,24.94%,75.47%,0.00%,14.23%,1.60%,1.63%,3.68,0.35,-15.25%,-26.31%,-25.64%,2.08,2.08,0.03,0.03,82.35%,-28.14%,-25.43%,0.00%,0.00%,0.00%,0.00%,-1.10%,0.19%,0.00%,0.05%,-0.10%,3.07%,-2.54%,1.07%,3.09%,16.55%,-11.84%,-3.00%,-0.09,0.33,3.90%,2.76%,-0.05%,1.15%,9.85%,-5.91%,10.70%,-13.03%,32.35%,-69.93%,50.66%,51.37,2/21/2024 8:30:00 AM,6/16/2021,Yes,Yes,,3.71%,-0.99%,2.25,95.67,0.84,80025,492,13.25,10.08,9.98,10.42,9.91,10.35,2.68%,10.35,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9173,"WKSP","Worksport Ltd","-","Consumer Cyclical","Auto Parts","Canada",30.68,,,,,1.60,10.33,,0.94,0.15,,,,,-0.22,31.11%,1.61%,22.15%,,,3955.58%,-14.39%,,,0.00%,-30.02%,20.32,15.99,78.69%,21.32%,0.00%,11.12%,194.20%,1.12%,1.75,0.18,,,,1.04,0.57,0.04,0.38,,-13675.25%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.65%,1.99%,1.99%,1.34%,1.99%,3.42%,18.90%,-11.18%,-43.45%,-3.21%,1.34%,1.65,0.11,8.49%,8.22%,12.25%,8.66%,-30.46%,-9.04%,27.97%,-65.13%,27.97%,-99.69%,1158.33%,59.58,2/6/2024 8:30:00 AM,11/5/2003,Yes,Yes,,0.67%,-1.96%,1.00,102.54,0.52,53419,179,5.00,1.53,1.50,1.54,1.45,1.51,-1.31%,1.54,1.99%,,,,,,,,,,,,,,,,,,,,,,,,,
9174,"WLDN","Willdan Group Inc","RUT","Industrials","Engineering & Construction","USA",290.20,117.78,14.08,,0.62,1.52,22.51,15.41,14.00,0.94,,,,0.18,0.38,49.43%,14.83%,,,15.69%,9.34%,1903.51%,467.67,2.47,1.37%,7.96%,13.30,12.77,96.02%,6.44%,-1.35%,74.03%,9.10%,2.73%,10.72,0.35,0.62%,1.33%,0.84%,1.53,1.53,0.54,0.61,32.43%,3.19%,0.53%,0.00%,0.00%,0.00%,0.05%,-1.41%,-1.16%,0.43%,-0.35%,-1.48%,-1.71%,8.14%,11.95%,1.19%,-5.05%,5.82%,-1.12%,1.46,0.98,5.39%,4.48%,7.50%,5.70%,7.47%,-7.61%,23.43%,-16.22%,53.39%,-61.34%,1944.23%,57.89,11/2/2023 4:30:00 PM,11/21/2006,Yes,Yes,1491,-1.76%,-1.23%,1.00,32.46,1.35,43966,541,25.50,21.91,21.64,21.90,21.03,21.26,-2.97%,21.26,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9175,"WLDR","Affinity World Leaders Equity ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.62,2.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19%,-0.19%,-0.19%,-0.19%,-0.19%,-0.19%,-0.19%,-0.19%,-0.19%,-0.74%,0.49%,5.72%,10.95%,12.60%,12.08%,4.91%,0.96,0.27,0.51%,0.74%,1.93%,4.32%,10.38%,-0.36%,10.16%,-0.36%,23.07%,-0.36%,114.82%,64.23,,1/17/2018,No,Yes,,0.93%,-1.11%,,3.77,0.42,1576,9,,28.78,28.46,28.79,28.70,28.73,-0.19%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Passive",0.67%,142,30135000,28.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11547500.00,-27.70,14.80,9.25,8.73,,4.89,"Global equity fundamental quality"
9176,"WLDS","Wearable Devices Ltd","-","Technology","Consumer Electronics","Israel",6.85,,,,228.47,0.90,0.86,,0.48,0.50,,,,-0.55,,,,,,1.46%,-57.14%,-38.65%,0.03,-8.34,,,15.05,12.42,82.52%,22.07%,0.00%,0.29%,270.42%,3.06%,0.55,0.38,-168.78%,-246.30%,-106.35%,5.69,5.69,0.03,0.06,-34.48%,-26306.90%,-28762.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.72%,1.72%,2.26%,-0.07%,28.51%,16.25%,-70.75%,-54.79%,25.00%,1.92,0.05,16.96%,10.99%,7.45%,15.11%,-50.31%,-16.52%,63.50%,-83.20%,63.50%,-92.65%,63.50%,54.78,,9/13/2022,No,Yes,,-0.12%,-2.16%,,697.83,0.50,350204,348,,0.44,0.43,0.46,0.42,0.43,-2.27%,0.45,4.40%,,,,,,,,,,,,,,,,,,,,,,,,,
