"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
6700,"PET","Wag Group Co","-","Technology","Software - Application","USA","NASD",10.51,,,,0.14,4.56,1.24,,0.05,0.18,,,,-0.38,-0.08,0.00%,22.86%,,,26.48%,-39.43%,-132.86%,76.75,-16.22,-178.37%,-43.08%,49.78,24.00,48.21%,51.80%,3.01%,18.55%,152.27%,14.25%,1.39,3.42,-40.14%,-515.05%,-553.36%,0.62,0.62,0.24,8.39,89.73%,-10.89%,-21.13%,0.00%,-0.14%,-0.14%,-0.14%,0.14%,0.46%,-0.18%,0.46%,-2.33%,-2.38%,-9.63%,19.63%,-69.90%,-85.59%,-87.49%,-87.58%,0.90,0.04,10.81%,17.40%,2.52%,-57.31%,-82.94%,-76.68%,53.89%,-91.19%,53.89%,-98.34%,53.89%,30.68,11/13/2024 8:30:00 AM,9/27/2021,No,Yes,84,-1.89%,-0.63%,3.00,2458.95,0.16,141417,160,0.50,0.22,0.22,0.22,0.21,0.22,-2.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,"PETS","Petmed Express, Inc","-","Healthcare","Pharmaceutical Retailers","USA","NASD",111.95,,,,0.43,1.20,2.15,,4.67,2.61,0.01,0.18%,,-0.05,0.01,167.57%,-126.00%,,-0.02%,0.18%,-16.10%,222.97%,259.34,-0.96,300.00%,-9.74%,20.66,17.80,86.16%,13.77%,4.24%,45.88%,-24.04%,6.60%,4.19,1.17,-0.62%,-0.98%,-0.99%,1.45,1.18,0.01,0.01,24.79%,-0.49%,-0.37%,-0.27%,-0.09%,-0.69%,-1.67%,-2.10%,-2.52%,-2.10%,-1.84%,2.47%,1.72%,-15.08%,10.55%,52.72%,30.35%,-25.66%,-25.86%,0.70,0.41,10.30%,7.08%,7.97%,20.13%,33.90%,-18.18%,53.56%,-29.05%,93.28%,-90.30%,6409.63%,56.64,11/6/2024 4:30:00 PM,4/26/1999,Yes,Yes,287,1.36%,0.36%,4.00,280.28,1.58,154913,1306,3.75,5.51,5.53,5.80,5.42,5.61,1.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,"PETZ","TDH Holdings Inc","-","Consumer Cyclical","Restaurants","China","NASD",11.79,,,,3.71,0.47,0.44,,2.38,2.59,,,,-0.83,,,,51.16%,,16.32%,-1.46%,-442.55%,3.18,-8.55,,,10.32,7.13,69.09%,30.95%,0.00%,0.29%,45.60%,1.34%,0.31,0.10,-26.08%,-37.63%,-34.07%,8.03,8.03,0.02,0.12,32.42%,-200.58%,-269.10%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.88%,-0.88%,0.00%,2.73%,-1.74%,-3.42%,-6.61%,-2.01%,-5.83%,-7.38%,-1.74%,1.22,0.06,5.21%,4.44%,-4.10%,-9.51%,-6.88%,-35.06%,2.73%,-35.06%,26.97%,-99.82%,26.97%,40.04,,9/21/2017,No,Yes,56,-1.74%,1.77%,,307.79,0.04,4094,36,,1.13,1.15,1.15,1.13,1.13,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,"PEV","Phoenix Motor Inc","-","Consumer Cyclical","Auto Manufacturers","USA","NASD",10.99,,,,2.21,0.50,7.85,,0.62,0.04,,,,-0.63,,,,,,-0.85%,575.58%,51.42%,4.98,-13.19,,,35.40,19.59,55.34%,47.98%,0.00%,0.51%,21.10%,2.83%,0.10,0.55,-72.80%,-122.02%,-52.01%,3.07,0.64,0.16,0.45,-10.88%,-279.75%,-265.05%,0.00%,1.05%,1.05%,1.05%,1.05%,-0.32%,-2.52%,-1.90%,-2.52%,2.62%,-7.07%,-10.43%,-32.09%,-58.79%,-77.28%,-70.44%,1.29,0.04,11.31%,10.40%,-5.46%,-33.85%,-44.54%,-77.77%,10.16%,-80.69%,10.16%,-96.36%,10.16%,40.11,9/23/2024 4:30:00 PM,6/8/2022,No,Yes,30,-0.32%,0.55%,,5575.01,0.03,54125,96,,0.31,0.31,0.32,0.31,0.31,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704,"PEX","ProShares Global Listed Private Equity ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,3.89,13.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.10%,0.05%,0.05%,0.05%,0.31%,0.31%,-0.75%,2.47%,-0.44%,-3.24%,0.96%,2.68%,1.22,0.19,0.36%,0.54%,0.40%,1.77%,-0.32%,-1.16%,5.58%,-5.68%,9.51%,-47.52%,65.29%,56.11,,2/28/2013,No,Yes,,-0.17%,0.14%,,3.25,0.99,1124,13,,28.92,28.96,28.96,28.96,28.91,-0.03%,,,"Other Asset Types - Multi-Asset / Other","Private Equity","Global Private Equity",,,"Passive",2.79%,31,12912300,28.69,0.01,569158.00,4.61,1976684.00,18.08,4579726.00,54.96,4579726.00,54.96,17.29,2.26,6.10,6.02,6.64,"Global equity private-equity"
6705,"PEXL","Pacer US Export Leaders ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.22,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.15%,-0.22%,0.25%,0.25%,-0.36%,1.43%,3.08%,2.10%,11.08%,10.42%,1.17,0.44,0.48%,0.60%,0.12%,0.55%,2.59%,-2.25%,4.37%,-2.25%,14.92%,-2.25%,157.41%,51.10,,7/24/2018,No,Yes,,0.38%,0.01%,,3.27,1.78,2033,12,,50.27,50.27,50.57,50.27,50.46,0.39%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.60%,101,65412100,50.32,0.00,0.00,0.00,-2524690.00,-3.72,6903110.00,11.80,13760335.00,26.64,13.66,3.90,12.95,,11.96,"U.S. equity fundamental mid-large-cap"
6706,"PEY","Invesco High Yield Equity Dividend Achievers ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.98,4.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,0.02%,0.04%,-0.01%,-0.02%,-0.07%,-0.16%,-0.10%,0.07%,-0.38%,-1.05%,-0.16%,1.50%,12.65%,3.74%,4.28%,0.86,0.25,1.26%,1.03%,-1.87%,-0.28%,5.46%,-5.06%,3.60%,-5.06%,14.68%,-5.06%,515.78%,42.72,,12/9/2004,Yes,Yes,,-0.11%,-0.27%,,190.55,0.67,44331,433,,22.13,22.07,22.12,22.00,22.05,-0.38%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.52%,52,1241795422,22.12,-0.00,-1103542.70,-0.09,-14227634.50,-1.13,-144796523.30,-10.44,-149839599.30,-10.77,11.11,7.30,8.20,9.43,6.28,"U.S. equity dividend growth"
6707,"PEZ","Invesco Dorsey Wright Consumer Cyclicals Momentum ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.15,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.11%,-0.11%,-0.11%,-0.11%,-0.22%,0.42%,0.42%,-2.39%,0.89%,5.88%,9.42%,31.15%,30.03%,1.39,1.25,1.14%,0.89%,-2.11%,0.45%,9.15%,-5.59%,5.83%,-5.59%,35.18%,-5.59%,808.27%,44.62,,10/12/2006,Yes,Yes,,0.13%,0.28%,,2.86,0.98,984,31,,106.65,106.95,107.21,107.08,107.08,0.41%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Consumer Discretionary","US","Passive",0.60%,42,76684903,106.51,0.01,2142896.00,2.87,4506694.00,6.24,10003643.90,15.00,10829536.80,16.44,36.10,4.86,14.85,9.75,8.80,"U.S. equity consumer-discretionary momentum relative-strength"
6708,"PFBC","Preferred Bank (Los Angeles, CA)","RUT","Financial","Banks - Regional","USA","NASD",1229.83,9.25,10.30,0.92,2.37,1.63,,7.13,56.54,,2.80,3.03%,22.34%,9.98,2.35,-7.21%,-8.26%,17.81%,10.00%,21.14%,2.03%,-8.97%,517.86,136.28,3.80%,4.47%,13.27,12.29,92.61%,8.20%,0.00%,84.30%,1.11%,7.42%,13.09,0.91,2.02%,19.19%,14.75%,0.32,,0.23,0.23,,37.00%,26.32%,0.00%,-0.04%,0.13%,0.14%,-0.10%,-0.13%,0.06%,0.36%,-0.10%,-0.67%,-0.92%,-2.46%,14.05%,23.08%,23.23%,26.32%,0.96,2.03,1.84%,2.03%,-1.84%,3.33%,14.92%,-7.52%,17.44%,-7.52%,37.97%,-58.84%,1463.99%,49.19,10/21/2024 8:30:00 AM,8/19/1999,Yes,Yes,300,-0.39%,0.31%,2.20,69.67,0.42,10281,475,95.38,92.35,92.64,92.77,92.77,92.28,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709,"PFC","Premier Financial Corp","RUT","Financial","Banks - Regional","USA","NASD",1007.88,14.22,13.11,1.58,2.26,0.98,,10.89,28.43,,1.24,4.43%,39.93%,1.97,0.51,-38.26%,11.20%,6.57%,9.00%,23.24%,7.90%,-32.65%,446.91,70.42,-11.54%,-1.39%,35.84,35.04,97.77%,2.24%,-0.86%,68.01%,1.03%,1.41%,3.50,0.49,0.81%,7.26%,6.27%,0.09,,0.10,0.44,,19.76%,15.76%,0.01%,0.11%,0.11%,0.07%,0.02%,0.04%,0.09%,0.59%,1.01%,-3.41%,0.18%,-0.92%,14.10%,46.14%,17.30%,16.18%,1.26,0.70,2.38%,2.31%,0.06%,6.30%,22.99%,-5.50%,24.06%,-5.50%,50.30%,-21.99%,1389.36%,55.21,10/22/2024 4:30:00 PM,7/20/1993,Yes,Yes,1023,0.14%,0.07%,2.50,141.22,0.33,16519,457,28.62,27.94,27.96,28.05,27.69,28.00,0.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,"PFD","Flaherty & Crumrine Preferred and Income Fund Inc","-","Financial","Closed-End Fund - Debt","USA","NYSE",147.55,6.31,,,9.12,0.97,,,11.78,,0.69,6.02%,,1.82,,,,,,,3.90%,,16.17,,,,12.85,12.85,100.00%,,,20.28%,,0.07%,0.29,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.09%,-0.09%,-0.06%,-0.43%,-0.17%,-1.54%,1.59%,-1.89%,10.60%,14.34%,16.19%,0.87,0.17,1.74%,1.48%,0.60%,-0.90%,5.08%,-4.97%,3.89%,-4.97%,17.14%,-45.02%,473.62%,49.25,,1/25/1991,No,Yes,,0.26%,-0.43%,,32.03,0.28,3178,10,,11.50,11.45,11.49,11.48,11.48,-0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,"PFE","Pfizer Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA","NYSE",145990.10,34.35,8.88,4.55,2.43,1.57,14.67,17.75,16.29,1.74,1.67,6.52%,439.41%,0.74,0.48,58.16%,-1.18%,-27.43%,7.55%,10.96%,33.78%,284.91%,60113.00,4274.00,72.53%,18.63%,5666.00,5665.05,99.98%,0.03%,-0.24%,67.54%,0.27%,1.60%,2.29,90.38,1.97%,4.52%,2.84%,1.00,0.73,0.63,0.73,58.50%,16.32%,7.11%,0.05%,0.06%,0.07%,0.11%,-0.12%,-0.10%,-0.18%,-0.02%,-0.12%,-0.12%,-2.11%,-1.81%,-14.35%,-5.30%,-2.22%,-11.25%,0.62,0.53,2.07%,2.23%,-0.02%,-5.93%,-8.69%,-16.04%,4.37%,-18.99%,4.37%,-58.60%,2102.72%,43.64,10/29/2024 8:30:00 AM,1/17/1944,Yes,Yes,88000,-0.16%,0.04%,2.23,39548.74,0.83,11484704,34079,31.65,25.58,25.59,25.74,25.42,25.55,-0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712,"PFEB","Innovator U.S. Equity Power Buffer ETF - February","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.08%,0.03%,0.03%,0.03%,0.05%,0.57%,2.69%,4.79%,13.24%,12.62%,0.45,0.07,0.14%,0.20%,0.25%,0.94%,4.40%,-0.08%,2.32%,-0.08%,13.49%,-0.08%,88.85%,75.54,,2/3/2020,No,Yes,,0.03%,-0.03%,,65.49,0.05,1256,11,,36.77,36.76,36.80,36.76,36.77,-0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,5,555787210,36.81,-0.00,-86117855.00,-13.42,-117886692.50,-17.50,11531792.50,2.12,-4770557.50,-0.85,13.33,8.10,,,8.44,"U.S. options SP500 buffer upside-cap fixed-period"
6713,"PFF","iShares Trust iShares Preferred and Income Securities ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.81,5.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02%,0.01%,0.00%,0.02%,0.00%,0.00%,-0.06%,0.03%,0.12%,0.20%,-0.82%,-1.27%,-3.06%,2.50%,3.27%,3.22%,0.59,0.20,0.54%,0.56%,-1.05%,-1.92%,0.15%,-4.12%,0.42%,-4.15%,5.35%,-36.07%,129.28%,37.76,,3/30/2007,Yes,Yes,,0.14%,0.12%,,3838.01,0.97,1302921,3597,,32.11,32.15,32.23,32.11,32.19,0.26%,,,"Other Asset Types - Multi-Asset / Other","Preferred Stock","Preferred",,"US","Passive",0.46%,440,14997550610,32.18,0.00,8668557.40,0.06,259286567.50,1.76,904864771.70,6.42,1114111886.25,8.02,9.83,-0.33,2.65,3.61,3.80,"U.S. preferred-securities income"
6714,"PFFA","Virtus InfraCap U.S. Preferred Stock ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,2.01,8.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.02%,0.00%,0.00%,-0.00%,0.04%,0.06%,-0.07%,0.13%,-0.88%,-0.84%,-0.88%,6.19%,9.99%,8.50%,1.30,0.15,0.57%,0.67%,-0.49%,-1.08%,3.59%,-3.30%,1.26%,-3.30%,11.79%,-16.76%,199.42%,41.65,,5/16/2018,Yes,Yes,,-0.20%,0.24%,,495.69,1.05,182720,638,,22.46,22.51,22.49,22.42,22.47,0.04%,,,"Other Asset Types - Multi-Asset / Other","Preferred Stock","Preferred",,"US","Active",2.52%,220,1436208405,22.44,0.00,37210570.00,2.66,189203715.00,15.17,601761340.00,72.11,629194105.00,77.97,20.48,5.92,6.20,,7.54,"U.S. equity preferred value quality"
6715,"PFFD","Global X U.S. Preferred ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.15,5.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00%,0.01%,0.04%,0.03%,-0.01%,-0.00%,0.01%,0.06%,0.11%,0.18%,-0.81%,-1.54%,-3.86%,2.18%,2.12%,3.23%,0.55,0.14,0.63%,0.65%,-1.21%,-2.21%,-0.24%,-4.59%,0.33%,-5.00%,5.07%,-23.62%,23.54%,36.94,,9/13/2017,Yes,Yes,,-0.12%,0.30%,,665.52,0.76,176876,391,,19.99,20.05,20.05,19.99,20.03,0.18%,,,"Other Asset Types - Multi-Asset / Other","Preferred Stock","Preferred",,"US","Passive",0.23%,214,2408540960,20.02,0.00,-25229600.00,-1.04,5879500.00,0.24,-8642700.00,-0.36,9062800.00,0.38,9.84,-1.97,1.23,,2.41,"U.S. preferred-securities"
6716,"PFFL","ETRACS Monthly Pay 2xLeveraged Preferred Stock ETN","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.26,13.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.26%,0.26%,0.26%,0.26%,0.26%,0.26%,0.52%,0.52%,-3.12%,-4.51%,-9.76%,-0.08%,-0.76%,-3.29%,1.29,0.13,0.75%,0.78%,-3.16%,-6.02%,-4.14%,-12.92%,1.05%,-17.85%,5.16%,-65.02%,219.00%,33.71,,9/26/2018,No,Yes,,0.52%,-0.08%,,3.16,6.81,7518,11,,9.53,9.52,9.51,9.49,9.57,0.45%,,,"Other Asset Types - Leveraged / Inverse","Preferred Stock","Preferred",,"US","Passive",0.85%,,9500000,9.50,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,-9.69,-7.78,,-4.55,"U.S. equity preferred leverage"
6717,"PFFR","InfraCap REIT Preferred ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.44,7.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05%,-0.05%,-0.05%,-0.05%,-0.05%,0.00%,0.00%,0.05%,-1.77%,-1.77%,-1.46%,-2.12%,-4.11%,3.67%,2.22%,1.45%,0.85,0.25,0.88%,1.45%,-1.26%,-2.88%,0.44%,-6.20%,1.94%,-6.20%,6.89%,-30.70%,66.70%,34.80,,2/8/2017,No,Yes,,-0.21%,-0.32%,,42.88,1.36,20444,71,,19.02,18.96,19.18,18.91,18.92,-0.53%,,,"Other Asset Types - Multi-Asset / Other","Preferred Stock","Preferred","Real Estate","US","Passive",0.45%,110,107626917,19.05,-0.01,-3830425.00,-3.44,11999860.00,12.55,39345785.00,57.62,40256425.00,59.75,11.30,0.18,1.26,,2.82,"U.S. equity income preferred-securities REITs"
6718,"PFFV","Global X Variable Rate Preferred ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.53,6.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.03%,0.03%,-0.01%,-0.01%,-0.01%,0.17%,0.17%,-0.43%,-0.10%,-0.47%,1.38%,2.90%,3.66%,0.35,0.14,0.36%,0.52%,-0.43%,-0.41%,0.95%,-1.93%,1.29%,-1.93%,4.74%,-15.76%,15.42%,45.12,,6/25/2020,Yes,Yes,,0.17%,0.10%,,58.67,1.71,35162,75,,23.94,23.97,24.02,23.95,24.01,0.28%,,,"Other Asset Types - Multi-Asset / Other","Preferred Stock","Preferred",,"US","Passive",0.25%,55,270564163,23.96,0.00,13269800.00,5.16,10846400.00,4.18,41544400.00,18.14,39897300.00,17.30,9.97,1.96,,,4.81,"U.S. preferred-securities variable-rate"
6719,"PFG","Principal Financial Group Inc","S&P 500","Financial","Asset Management","USA","NASD",17905.90,,9.36,,1.27,1.61,,4.47,49.01,,2.85,3.62%,102.05%,-0.92,2.00,7.62%,19.25%,-13.80%,12.60%,0.49%,-34.51%,-118.69%,14066.50,-206.10,-11.50%,-6.29%,229.29,227.25,99.11%,0.64%,0.00%,72.48%,-0.92%,1.47%,2.87,3.34,-0.07%,-1.88%,-1.36%,0.54,,0.35,0.35,,-2.35%,-1.47%,-0.05%,0.01%,0.03%,0.04%,-0.22%,-0.24%,-0.26%,-0.19%,0.63%,-0.31%,-4.69%,-8.91%,-6.15%,1.02%,-1.15%,-0.01%,1.21,1.47,2.06%,1.51%,-6.14%,-8.11%,-4.49%,-14.47%,-0.11%,-14.47%,8.94%,-18.20%,1354.02%,27.06,10/24/2024 4:30:00 PM,10/23/2001,Yes,Yes,19800,-0.11%,-0.20%,3.27,1167.45,0.61,248787,4298,88.62,78.91,78.75,79.17,78.17,78.66,-0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720,"PFGC","Performance Food Group Company","-","Consumer Defensive","Food Distribution","USA","NYSE",13879.38,32.67,15.73,0.96,0.24,3.25,326.57,20.10,27.24,0.27,,,0.00%,2.71,1.05,12.20%,16.77%,12.00%,34.00%,25.99%,3.19%,-10.30%,58758.10,423.20,-4.55%,1.31%,154.50,151.83,98.27%,2.55%,-5.53%,96.51%,-0.33%,1.58%,2.45,2.40,3.06%,10.53%,4.35%,1.70,0.73,1.31,1.37,10.38%,1.45%,0.72%,0.00%,0.00%,-0.02%,-0.02%,-0.05%,-0.30%,-0.73%,-0.84%,1.10%,0.68%,-0.01%,3.36%,16.82%,29.01%,31.42%,28.17%,1.43,1.90,2.58%,2.14%,0.91%,4.60%,19.20%,-4.12%,14.35%,-4.12%,43.88%,-4.12%,1096.08%,58.19,11/6/2024 8:30:00 AM,10/1/2015,Yes,Yes,37000,1.31%,-1.31%,1.73,982.19,0.32,111427,1762,99.82,88.65,87.49,89.56,87.71,88.63,-0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6721,"PFI","Invesco Dorsey Wright Financial Momentum ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.07,1.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.03%,-0.02%,0.00%,0.04%,-0.00%,0.40%,0.03%,-0.94%,-0.64%,9.73%,23.18%,34.03%,33.87%,1.09,0.71,0.74%,0.84%,-2.54%,1.40%,14.43%,-6.24%,9.47%,-6.24%,39.29%,-6.24%,453.31%,46.39,,10/12/2006,Yes,No,,0.47%,0.10%,,6.40,0.20,450,13,,59.86,59.92,60.20,60.20,60.20,0.57%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Financials","US","Passive",0.60%,46,79495416,59.77,0.01,4886124.30,6.55,10073357.70,14.51,36256890.60,83.85,35806980.10,81.96,36.38,4.90,11.48,8.62,6.40,"U.S. equity financial momentum relative-strength"
6722,"PFIE","Profire Energy Inc","-","Energy","Oil & Gas Equipment & Services","USA","NASD",117.35,13.60,14.11,0.65,1.94,1.91,11.39,46.57,1.33,0.22,,,0.00%,0.19,0.05,-27.27%,12.50%,12.18%,21.00%,12.87%,15.98%,8.74%,60.38,8.97,0.00%,13.14%,46.38,33.89,73.07%,26.64%,0.00%,53.56%,37.90%,0.32%,0.14,0.11,13.70%,15.41%,14.47%,6.24,3.98,0.00,0.01,49.89%,16.33%,14.86%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.01%,-0.31%,-0.20%,-0.39%,0.36%,0.00%,0.79%,64.94%,82.73%,57.76%,40.33%,0.45,0.02,0.47%,0.47%,0.49%,12.72%,42.93%,-0.39%,69.33%,-0.39%,90.98%,-56.88%,2440.00%,73.36,11/6/2024 4:30:00 PM,5/11/2007,No,Yes,123,0.40%,-0.39%,3.00,769.09,0.11,29620,47,2.55,2.54,2.53,2.55,2.53,2.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,"PFIG","Invesco Fundamental Investment Grade Corporate Bond ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.95,4.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,-0.15%,-0.08%,0.04%,-0.46%,0.68%,-2.12%,1.07%,0.34%,-0.04%,0.24,0.14,0.24%,0.58%,-0.05%,-0.23%,0.42%,-1.66%,2.38%,-5.91%,13.56%,-24.42%,18.43%,46.27,,9/15/2011,No,Yes,,-0.08%,0.13%,,25.71,0.04,403,8,,23.70,23.73,23.72,23.69,23.71,0.04%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.22%,777,56912112,23.71,-0.00,-4760009.00,-7.72,-11964490.00,-17.37,14130617.50,33.03,14130617.50,33.03,4.52,-0.12,1.04,2.21,2.46,"U.S. corporate-bonds bonds investment-grade"
6724,"PFIS","Peoples Financial Services Corp","RUT","Financial","Banks - Regional","USA","NASD",563.25,54.18,9.41,,2.80,1.17,,16.38,47.53,,2.06,3.70%,42.84%,1.03,1.51,6.53%,37.78%,2.59%,,11.28%,74.37%,-145.83%,201.18,6.04,52.56%,21.53%,9.99,9.20,92.09%,7.98%,-1.06%,29.65%,22.85%,0.60%,2.47,0.06,0.13%,1.51%,1.00%,0.10,,0.27,0.40,,9.65%,3.00%,-0.07%,0.00%,-0.29%,-0.16%,0.00%,-0.70%,-0.02%,-0.29%,-0.59%,-0.32%,0.72%,6.39%,17.76%,34.72%,17.43%,14.25%,0.54,1.73,3.40%,3.20%,0.91%,8.88%,24.75%,-6.80%,26.17%,-6.80%,53.45%,-7.25%,247.75%,58.10,11/5/2024 4:30:00 PM,6/11/2002,No,Yes,395,-0.68%,0.18%,2.00,22.44,1.39,10929,486,60.00,55.92,56.02,56.50,56.49,55.64,-0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725,"PFIX","Simplify Interest Rate Hedge ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,4.40,9.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16%,-0.06%,-1.52%,-0.50%,-0.82%,-1.22%,-1.62%,-1.00%,0.66%,-1.56%,8.72%,-2.50%,28.93%,7.54%,17.40%,21.63%,-1.48,1.56,3.05%,2.81%,3.21%,2.42%,4.76%,-5.93%,14.02%,-12.37%,31.49%,-25.76%,127.25%,56.39,,5/11/2021,Yes,Yes,,-0.73%,-0.93%,,82.33,1.22,35072,226,,49.47,49.01,49.45,48.25,48.65,-1.66%,,,"Bonds - Treasury & Government","Bonds","US Bonds",,"US","Active",0.50%,14,173253799,49.15,-0.01,22094000.00,14.62,27667000.00,19.00,67137250.00,63.27,57908500.00,50.20,22.54,35.13,,,20.32,"U.S. fixed-income treasuries bonds options futures hedge-rates"
