"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
9365,"XRLV","Invesco S&P 500 ex-Rate Sensitive Low Volatility ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.23,2.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.28%,1.40%,4.88%,4.49%,9.80%,3.92%,5.09%,0.80,0.21,0.25%,0.15%,2.24%,1.87%,5.65%,-0.41%,5.00%,-0.41%,14.35%,-4.36%,122.56%,68.11,,4/9/2015,Yes,No,,0.28%,0.25%,,1.27,0.06,31,5,,49.55,49.67,49.67,49.67,49.81,0.53%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.25%,101,41618546,49.55,0.01,0.00,0.00,-1465220.50,-3.40,-2420186.50,-5.50,-8973000.10,-17.74,5.59,4.69,8.37,,9.71,"U.S. equity volatility SP500"
9366,"XRLX","FundX Conservative ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.64,1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.57%,2.53%,2.56%,11.67%,,6.46%,,0.25,0.04%,0.42%,2.09%,1.33%,5.13%,-1.03%,4.52%,-1.03%,16.48%,-1.03%,16.48%,63.53,,10/10/2023,No,No,,0.00%,0.00%,,1.67,0.00,0,0,,40.29,40.29,40.29,40.29,40.29,0.00%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Conservative","Global Diversified",,,"Active",1.71%,21,56590791,40.11,0.00,-393069.00,-0.69,-1584221.00,-2.72,-1584221.00,-2.72,-7840377.13,-12.17,,,,,24.63,"U.S. multi-asset ETFs bonds"
9367,"XRMI","Global X S&P 500 Risk Managed Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.33,12.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.03%,-0.03%,0.05%,-0.21%,-0.21%,-0.21%,0.01%,0.00%,0.27%,-0.05%,-0.42%,-1.40%,0.53%,-7.34%,0.21%,0.35,0.12,0.54%,0.61%,0.36%,-0.77%,-1.25%,-3.81%,1.77%,-8.06%,3.05%,-29.79%,3.05%,48.26,,8/26/2021,Yes,Yes,,-0.26%,0.48%,,14.48,0.93,5693,56,,18.90,18.99,18.97,18.91,18.94,0.21%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.60%,508,34072838,18.93,0.00,-7800.00,-0.02,3439100.00,11.23,4966000.00,17.06,9902100.00,40.97,4.50,,,,-1.60,"U.S. equity SP500 options options"
9368,"XRT","SPDR Retail ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.96,1.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,-0.19%,-0.17%,-0.14%,-0.03%,-0.03%,-0.14%,-0.05%,0.04%,-0.89%,4.97%,8.65%,5.67%,29.77%,25.81%,6.62%,1.39,1.59,2.26%,1.65%,5.42%,3.41%,13.41%,-3.73%,9.81%,-3.73%,37.21%,-26.08%,941.32%,61.97,,6/22/2006,Yes,Yes,,-1.42%,-0.32%,,6669.29,2.00,5649850,16947,,78.47,78.22,78.33,76.76,77.11,-1.73%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Consumer Discretionary","US","Passive",0.35%,81,753479099,78.49,-0.02,256738722.10,51.68,209067200.60,38.40,225635595.45,42.75,300019124.50,66.16,31.03,-2.10,14.95,8.13,9.82,"U.S. equity retail"
9369,"XRTX","XORTX Therapeutics Inc","-","Healthcare","Biotechnology","Canada",4.89,,,,,1.05,1.42,,2.32,1.73,,,,-1.11,-0.45,-63.97%,46.29%,26.21%,,0.00%,,201.85%,0.00,-2.16,304.14%,,2.00,1.79,89.50%,10.30%,0.00%,9.35%,,0.49%,0.17,0.01,-24.20%,-37.12%,-46.49%,12.70,12.70,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,-2.92%,-2.92%,-2.92%,-2.92%,-5.55%,-18.18%,-9.73%,-21.09%,11.20%,-12.32%,-60.89%,5.90%,,0.29,7.50%,9.49%,-10.70%,-32.20%,-32.58%,-65.05%,2.36%,-67.49%,23.55%,-96.68%,23.55%,35.14,4/2/2024 8:30:00 AM,11/28/2018,No,Yes,17,-5.55%,5.71%,1.00,51.16,0.15,3335,27,12.15,2.45,2.59,2.65,2.52,2.45,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9370,"XRX","Xerox Holdings Corp","RUT","Technology","Information Technology Services","USA",1750.52,,6.23,,0.26,0.74,2.35,3.57,19.15,6.00,1.02,7.27%,,-1.56,0.43,22.12%,1.84%,,6.88%,-6.44%,-12.42%,-320.74%,6676.00,-197.00,-83.07%,-2.08%,123.14,114.52,93.00%,7.80%,0.00%,91.23%,-2.25%,13.64%,6.33,15.62,-1.74%,-5.84%,-3.32%,1.37,1.07,1.29,1.46,30.72%,3.09%,-2.95%,-0.08%,-0.05%,-0.08%,-0.04%,-0.08%,-0.15%,-0.22%,0.07%,0.75%,0.82%,4.71%,-13.05%,-22.85%,6.53%,-2.26%,-23.11%,1.65,0.44,1.91%,3.00%,-0.93%,-11.81%,-11.68%,-26.27%,9.94%,-28.74%,16.87%,-91.63%,42.66%,40.73,4/23/2024 8:30:00 AM,7/11/1961,Yes,Yes,20100,0.67%,0.79%,3.71,2467.98,0.30,309714,3112,15.25,13.89,14.00,14.24,13.93,14.09,1.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9371,"XSD","SPDR Semiconductors ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.56,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-0.03%,-0.08%,-0.08%,-0.10%,-0.07%,-0.01%,0.02%,0.80%,1.01%,3.06%,8.18%,6.05%,28.94%,30.04%,5.50%,1.41,4.90,1.36%,2.12%,6.84%,5.24%,12.73%,-1.89%,17.08%,-1.89%,43.73%,-5.45%,2294.30%,62.79,,2/6/2006,Yes,Yes,,-0.30%,1.31%,,41.59,0.62,10960,292,,234.79,237.86,237.30,235.08,237.15,1.01%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Technology","US","Passive",0.35%,41,1473089946,234.76,0.01,-21590916.68,-1.44,-66533797.58,-4.32,-77273504.50,-4.98,-187771498.28,-11.31,32.50,14.31,24.67,22.23,13.28,"U.S. equity semiconductors"
9372,"XSEP","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - September","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.15%,-0.15%,-0.15%,0.34%,1.54%,2.48%,7.83%,13.67%,4.17%,0.36,0.08,0.17%,0.20%,0.85%,1.12%,5.26%,0.04%,1.95%,0.04%,14.05%,0.04%,29.27%,73.41,,9/22/2022,No,Yes,,-0.15%,0.21%,,8.60,0.19,688,3,,37.36,37.44,37.38,37.38,37.38,0.07%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.85%,7,127958074,37.36,0.00,-2775000.00,-2.12,-11051735.32,-7.95,-26369735.32,-17.09,-34715194.25,-21.34,13.75,,,,14.12,"U.S. options SP500 buffer upside-cap fixed-period"
9373,"XSHD","Invesco S&P SmallCap High Dividend Low Volatility ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.20,7.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06%,-0.06%,-0.06%,-0.03%,-0.12%,-0.13%,-0.07%,0.20%,0.07%,0.26%,3.29%,5.92%,0.66%,6.14%,-0.59%,-7.65%,1.18,0.19,0.85%,1.14%,3.49%,2.43%,-0.18%,-1.74%,6.74%,-9.38%,12.00%,-44.35%,24.17%,62.57,,12/1/2016,Yes,Yes,,-0.96%,1.24%,,28.26,1.70,20320,66,,15.17,15.36,15.21,15.18,15.21,0.26%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.30%,60,30360735,15.18,0.00,0.00,0.00,4939554.20,19.43,5575869.20,22.50,13137862.30,76.28,6.98,-7.17,-2.92,,-1.10,"U.S. equity dividend volatility small-cap"
9374,"XSHQ","Invesco S&P SmallCap Quality ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.46,1.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.05%,0.02%,-0.05%,-0.12%,0.38%,0.45%,-0.36%,1.63%,4.42%,2.45%,17.32%,24.97%,2.11%,1.00,0.53,0.90%,1.20%,2.51%,1.93%,7.35%,-1.83%,5.62%,-1.83%,26.10%,-6.38%,117.77%,60.25,,4/6/2017,Yes,Yes,,-0.38%,0.70%,,37.69,1.18,18783,71,,40.60,40.88,41.00,40.58,40.72,0.31%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.29%,118,159309625,40.54,0.00,10231474.50,6.86,39988893.30,33.51,52485029.40,49.13,115695699.50,265.27,27.49,6.42,10.27,,8.84,"U.S. equity quality small-cap"
9375,"XSLV","Invesco S&P SmallCap Low Volatility ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.97,2.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.01%,0.01%,0.03%,0.01%,0.04%,0.26%,-0.03%,0.41%,1.40%,7.30%,3.88%,13.18%,14.75%,1.05%,0.93,0.44,0.79%,0.94%,3.43%,3.40%,6.42%,0.06%,7.77%,-0.23%,18.37%,-15.65%,176.25%,67.90,,2/15/2013,Yes,Yes,,-0.26%,0.67%,,22.92,1.20,11632,50,,44.43,44.73,44.66,44.47,44.62,0.41%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.25%,120,338422564,44.41,0.00,-5122823.90,-1.49,-21113269.30,-5.87,-63296184.30,-15.76,-171975573.70,-33.69,17.62,1.55,1.23,6.25,7.57,"U.S. equity volatility small-cap"
9376,"XSMO","Invesco S&P SmallCap Momentum ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.41,0.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09%,0.09%,0.09%,0.04%,-0.15%,-0.13%,-0.00%,0.19%,0.56%,1.28%,2.79%,7.87%,6.69%,27.30%,38.38%,8.62%,1.06,0.90,1.01%,1.41%,4.75%,4.99%,14.97%,0.80%,9.92%,0.80%,40.47%,0.05%,661.63%,65.83,,3/3/2005,Yes,Yes,,0.11%,1.17%,,128.34,0.57,31097,207,,60.76,61.47,61.61,61.30,61.54,1.28%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.39%,116,646285834,60.86,0.01,225675996.20,53.65,316578452.70,96.02,342023385.70,112.41,394239508.00,156.42,39.17,9.50,12.10,10.89,8.06,"U.S. equity momentum small-cap"
9377,"XSOE","WisdomTree Emerging Markets ex-State-Owned Enterprises Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.51,1.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00%,-0.00%,-0.00%,-0.00%,-0.08%,-0.10%,-0.23%,0.00%,0.39%,0.72%,2.22%,8.44%,8.56%,14.27%,11.87%,6.72%,0.78,0.30,0.64%,0.77%,4.35%,4.68%,9.66%,0.72%,9.16%,0.72%,20.77%,-32.08%,71.22%,69.66,,12/10/2014,Yes,Yes,,0.06%,0.65%,,258.66,2.63,287539,368,,30.60,30.80,30.89,30.66,30.82,0.72%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Ex. US Equities","Corporate Governance",,"Passive",0.32%,696,2023060034,30.47,0.01,-28282785.00,-1.38,-77447148.10,-3.69,-124475555.50,-5.80,-354052468.80,-14.89,15.29,-6.33,3.97,,4.18,"Emerging equity"
9378,"XSVM","Invesco S&P SmallCap Value with Momentum ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.81,1.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.03%,-0.03%,-0.05%,-0.05%,-0.20%,-0.26%,0.22%,0.27%,0.12%,1.72%,4.53%,4.89%,19.38%,28.99%,3.20%,1.26,0.81,1.06%,1.38%,2.38%,1.89%,9.11%,-2.35%,5.85%,-2.35%,31.82%,-2.35%,688.50%,59.17,,3/3/2005,Yes,Yes,,-0.70%,0.82%,,64.68,0.43,11842,146,,55.84,56.30,56.11,55.62,55.90,0.12%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Passive",0.36%,117,790471238,55.82,0.00,-149070.10,-0.02,43862160.80,5.87,58070080.50,7.93,47301714.40,6.36,32.43,6.77,15.59,10.70,8.79,"U.S. equity value momentum small-cap"
9379,"XSVN","BondBloxx Bloomberg Seven Year Target Duration US Treasury ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.74,3.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.02%,0.04%,0.15%,-0.01%,0.97%,2.19%,-0.52%,2.24%,-6.61%,-3.01%,0.32,0.20,0.22%,0.27%,1.46%,0.37%,-0.08%,-2.02%,2.50%,-5.80%,4.70%,-6.97%,4.70%,61.41,,9/15/2022,No,Yes,,0.01%,0.61%,,29.55,0.10,1254,15,,46.60,46.89,46.92,46.87,46.90,0.62%,,,"Bonds - Treasury & Government","Bonds","US Bonds",,"US","Passive",0.05%,36,141647888,46.59,0.01,3707131.00,2.69,63944522.00,82.29,72568158.00,105.05,116022357.00,452.76,-3.04,,,,-0.17,"U.S. treasuries debt-securities derivatives"
9380,"XSW","SPDR S&P Software & Services ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.24,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.04%,0.04%,0.04%,-0.10%,-0.01%,-0.01%,0.11%,0.29%,0.08%,2.31%,6.58%,-1.15%,20.03%,29.19%,1.72%,1.14,2.05,0.67%,1.17%,3.78%,1.90%,8.79%,-2.66%,8.82%,-2.98%,31.45%,-18.22%,566.02%,60.92,,9/29/2011,Yes,Yes,,0.08%,1.09%,,13.35,0.46,2575,76,,151.15,152.80,152.83,152.23,152.92,1.17%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Technology","US","Passive",0.35%,137,373078282,151.04,0.01,-4337099.37,-1.15,7816330.84,2.14,6505512.18,1.77,73781448.66,24.65,30.47,0.36,10.71,14.67,16.27,"U.S. equity software"
9381,"XT","iShares Exponential Technologies ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.25,0.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.03%,-0.03%,-0.07%,-0.08%,-0.08%,-0.11%,0.07%,0.42%,0.03%,3.02%,5.96%,1.14%,14.44%,14.72%,-0.82%,1.05,0.74,0.68%,1.16%,4.77%,2.11%,6.03%,-3.40%,9.36%,-3.40%,23.45%,-12.00%,182.61%,64.31,,3/24/2015,Yes,Yes,,0.09%,0.90%,,92.73,0.31,12337,219,,58.80,59.33,59.45,59.11,59.38,0.99%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Innovation / Patent Based",,"Passive",0.46%,230,3410761179,58.86,0.01,0.00,0.00,-5839822.30,-0.17,-32047025.20,-0.93,-141331043.50,-3.98,15.78,0.75,10.90,,10.57,"Global equity technology"
9382,"XTAP","Innovator U.S. Equity Accelerated Plus ETF - April","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.15%,2.04%,1.96%,11.05%,17.60%,3.04%,0.86,0.20,0.17%,0.44%,2.57%,1.77%,5.75%,0.00%,4.93%,0.00%,17.34%,0.00%,39.00%,65.35,,4/1/2021,No,Yes,,0.00%,0.00%,,3.29,0.00,0,0,,31.21,31.21,31.21,31.21,31.21,0.00%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities",,"US","Passive",0.79%,4,8561025,31.13,0.00,2293357.50,36.59,1526097.50,21.69,-3073042.50,-26.41,2518957.50,41.69,17.16,6.63,,,6.42,"U.S. options SP500 buffer upside-cap fixed-period leverage"
9383,"XTEN","BondBloxx Bloomberg Ten Year Target Duration US Treasury ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.77,3.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,0.09%,0.14%,0.04%,1.27%,2.99%,-0.47%,3.70%,-8.22%,-3.92%,0.46,0.43,0.96%,0.83%,1.97%,0.49%,0.21%,-3.56%,3.43%,-14.82%,7.50%,-14.82%,7.50%,61.36,,9/15/2022,No,No,,0.05%,0.74%,,52.99,0.62,13848,35,,45.49,45.83,45.88,45.79,45.85,0.79%,,,"Bonds - Treasury & Government","Bonds","US Bonds",,"US","Passive",0.07%,54,214161344,45.47,0.01,84797817.00,65.55,94783612.00,79.40,154121179.00,256.70,196540198.00,1115.37,-4.67,,,,-1.55,"U.S. treasuries debt-securities derivatives"
9384,"XTIA","XTI Aerospace Inc.","-","Industrials","Aerospace & Defense","USA",16.22,,,,1.30,0.18,1.20,,9.11,1.36,,,,-584.47,,,,92.88%,20.00%,,-51.74%,99.98%,12.46,-48.94,,,9.92,9.92,100.00%,0.00%,,2.92%,0.23%,0.96%,0.06,0.10,-64.72%,-91.33%,-472.10%,1.15,0.98,0.02,1.13,46.26%,-240.19%,-392.74%,0.30%,0.30%,0.30%,-0.91%,0.31%,0.31%,0.62%,0.29%,2.12%,0.93%,-13.49%,-51.05%,-67.30%,-75.96%,-93.60%,-70.91%,0.52,0.33,9.91%,12.43%,-28.53%,-42.89%,-79.07%,-79.54%,6.86%,-95.89%,6.86%,-100.00%,6.86%,33.77,,9/19/2003,No,Yes,,-1.51%,1.22%,3.00,1678.41,0.09,66666,308,0.25,1.64,1.66,1.66,1.60,1.63,-0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9385,"XTJA","Innovator U.S. Equity Accelerated Plus ETF - January","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.04%,0.04%,0.04%,1.15%,3.57%,4.39%,9.74%,20.01%,8.26%,0.88,0.12,0.29%,0.33%,2.32%,2.36%,7.72%,0.27%,4.56%,0.27%,20.46%,0.27%,42.21%,71.18,,1/3/2022,No,Yes,,0.08%,0.19%,,6.81,0.42,1200,4,,26.02,26.07,26.09,26.07,26.09,0.27%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities",,"US","Passive",0.79%,4,19448700,25.93,0.01,-1904580.00,-8.92,1904102.50,10.85,3850967.50,24.69,5183622.50,36.34,20.07,,,,1.97,"U.S. options buffer SP500 upside-cap fixed-period leverage"
9386,"XTJL","Innovator U.S. Equity Accelerated Plus ETF - July","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,1.08%,3.13%,18.56%,20.78%,5.57%,0.80,0.07,0.18%,0.09%,0.70%,1.15%,7.84%,-0.29%,2.20%,-0.29%,21.24%,-0.29%,44.96%,66.02,,7/1/2021,No,Yes,,0.00%,-0.14%,,2.90,0.32,390,4,,31.12,31.08,31.08,31.08,31.08,-0.14%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities",,"US","Passive",0.79%,4,8557697,31.12,-0.00,-1540862.50,-15.26,-3831405.00,-30.93,-9766732.50,-53.30,-5563232.50,-39.40,18.28,,,,6.49,"U.S. options buffer SP500 upside-cap fixed-period leverage"
9387,"XTKG","X3 Holdings Co Ltd.","-","Technology","Software - Application","Singapore",4.12,,,,0.25,1.32,0.87,,0.63,0.95,,,,-0.40,,,,,,6.60%,195.53%,,16.82,-109.60,-330.00%,30.61%,275.03,4.52,1.64%,8.71%,0.00%,0.52%,,10.88%,0.99,0.49,-63.16%,-79.38%,-63.19%,0.98,,0.00,0.06,1.79%,-128.40%,-651.41%,0.00%,0.00%,0.00%,0.00%,-1.19%,-1.19%,1.34%,-0.05%,1.59%,3.29%,0.74%,31.16%,24.87%,97.67%,-94.43%,-41.13%,1.57,0.08,11.24%,11.91%,19.02%,25.29%,-17.28%,-11.70%,83.50%,-96.04%,113.38%,-99.96%,113.38%,64.29,,4/2/2019,No,Yes,,2.70%,-4.46%,1.00,496.00,0.07,13746,82,7.00,0.85,0.81,0.85,0.80,0.83,-1.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9388,"XTL","SPDR S&P Telecom ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.65,0.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,-0.20%,-0.00%,4.31%,7.92%,-5.10%,10.55%,2.37%,-8.25%,0.98,0.89,1.03%,0.97%,5.50%,2.58%,0.55%,-3.38%,9.39%,-9.18%,14.50%,-30.05%,97.36%,66.95,,1/27/2011,Yes,Yes,,-0.00%,-0.03%,,2.64,0.30,339,17,,73.40,73.38,73.26,73.26,73.38,-0.03%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Communication Services","US","Passive",0.35%,42,56850824,73.36,0.00,0.00,0.00,-1909094.55,-3.25,-1951301.30,-3.32,-1247226.95,-2.15,4.56,-6.77,2.57,4.48,4.03,"U.S. equity communication-services"
9389,"XTLB","X.T.L. Biopharmaceuticals Ltd. ADR","-","Healthcare","Biotechnology","Israel",14.66,,,,,5.42,6.27,,0.50,0.43,,,,-0.07,,,,,,0.00%,,152.66%,0.00,-0.38,,,5.45,5.31,97.43%,2.46%,0.00%,4.51%,-0.92%,0.42%,0.03,0.02,-12.10%,-13.07%,-13.97%,11.43,11.43,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.24%,-2.51%,-3.24%,1.11%,9.80%,3.46%,209.20%,247.14%,110.16%,166.31%,1.19,0.23,8.21%,6.40%,6.29%,16.89%,107.90%,-46.09%,218.34%,-46.09%,258.67%,-99.55%,330.40%,54.98,,9/1/2005,No,Yes,8,-2.18%,7.00%,1.00,802.52,0.02,6678,32,6.00,2.57,2.75,2.79,2.65,2.69,4.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,"XTN","SPDR S&P Transportation ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.64,0.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.01%,-0.01%,0.00%,-0.07%,0.01%,-0.26%,-1.36%,1.59%,1.61%,-4.19%,15.39%,11.41%,-4.19%,1.35,1.18,0.99%,1.34%,2.16%,-0.57%,1.56%,-6.06%,6.47%,-9.25%,19.84%,-20.76%,344.83%,53.60,,1/27/2011,Yes,Yes,,-1.36%,0.62%,,10.40,0.16,695,44,,80.59,81.09,80.24,80.02,79.99,-0.74%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Industrials","US","Passive",0.35%,45,174026814,80.57,-0.01,-8559201.87,-4.69,-15041430.53,-7.96,-19031732.36,-9.86,-64309527.06,-26.98,14.27,-1.77,7.29,7.31,9.81,"U.S. equity transportation"
9391,"XTNT","Xtant Medical Holdings Inc","-","Healthcare","Medical Devices","USA",103.54,,,,1.13,2.02,17.49,,0.39,0.05,,,0.00%,-0.00,-0.02,-697.50%,91.38%,,20.00%,7.61%,84.07%,-62.25%,91.30,0.66,-18.58%,5.89%,130.18,43.88,33.71%,66.31%,0.05%,13.28%,1.11%,0.63%,1.71,0.28,0.86%,1.54%,0.95%,2.82,1.22,0.35,0.46,60.75%,-11.13%,0.72%,0.00%,0.00%,0.00%,0.00%,-1.88%,-1.88%,-1.88%,-4.20%,-1.52%,-0.08%,-2.99%,0.73%,-24.99%,-32.04%,18.67%,-29.64%,0.36,0.08,8.40%,10.48%,-6.98%,-17.34%,-27.91%,-35.88%,4.62%,-45.17%,32.47%,-99.93%,85.29%,37.80,4/1/2024 8:30:00 AM,7/1/2010,No,Yes,215,1.94%,-4.56%,1.00,161.17,1.25,84840,174,1.93,0.82,0.78,0.83,0.78,0.80,-2.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,
