"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
8197,"SWIM","Latham Group Inc","RUT","Industrials","Building Products & Equipment","USA",692.90,60.13,44.97,,1.33,1.70,7.63,8.85,3.53,0.79,,,,0.10,0.06,-60.61%,130.93%,,-5.70%,18.73%,-9.60%,123.87%,522.40,11.68,503.80%,2.20%,114.87,36.75,31.99%,68.21%,-0.07%,27.56%,-2.15%,3.52%,2.37,1.29,1.37%,2.94%,1.64%,3.22,2.15,0.74,0.77,24.28%,6.04%,2.24%,0.00%,0.00%,0.08%,-0.08%,0.08%,0.08%,0.59%,2.13%,3.01%,6.48%,18.71%,74.78%,51.39%,108.89%,44.46%,127.95%,1.63,0.40,9.03%,10.03%,53.52%,69.45%,94.59%,4.62%,136.13%,4.62%,194.59%,-82.74%,194.59%,80.77,8/6/2024 4:30:00 PM,4/23/2021,Yes,Yes,1760,4.44%,3.42%,2.25,545.11,1.88,489467,2355,4.88,5.55,5.74,6.05,5.68,5.99,8.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,"SWIN","Solowin Holdings","-","Financial","Capital Markets","Hong Kong",40.70,,,,74.00,35.70,43.77,,0.07,0.06,,,,-0.04,,,,,,68.98%,-49.69%,-439.72%,0.55,-0.58,,,15.50,4.50,29.03%,75.86%,0.00%,0.57%,,2.38%,0.09,0.11,-35.66%,-74.48%,-48.74%,,,0.05,0.12,98.95%,-103.48%,-106.35%,-0.16%,0.61%,1.00%,1.78%,5.04%,2.98%,-1.19%,7.18%,18.15%,18.82%,22.13%,-21.14%,-87.35%,-59.97%,,-12.18%,,0.37,8.05%,9.53%,1.25%,-20.60%,-61.95%,-50.73%,30.64%,-96.38%,42.68%,-96.38%,42.68%,43.60,,9/7/2023,No,Yes,25,23.28%,0.00%,,1210.84,1.77,1024512,2619,,2.13,2.13,2.89,2.13,2.63,23.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,"SWK","Stanley Black & Decker Inc","S&P 500","Industrials","Tools & Accessories","USA",14937.20,,17.28,,0.96,1.71,46.58,14.94,56.66,2.08,3.25,3.35%,,-1.81,1.05,188.98%,33.98%,,15.82%,2.90%,-3.23%,-110.84%,15584.30,-271.10,30.21%,0.20%,153.62,153.34,99.82%,0.40%,-2.68%,92.79%,1.84%,3.30%,3.27,5.06,-1.14%,-2.97%,-1.89%,1.27,0.42,0.64,0.72,30.31%,9.73%,-1.74%,-0.02%,-0.02%,-0.06%,-0.02%,0.02%,0.06%,0.00%,0.08%,1.27%,0.96%,2.73%,8.39%,6.16%,9.44%,4.30%,-1.10%,1.25,3.44,2.41%,3.61%,2.71%,10.38%,7.25%,-10.29%,24.86%,-10.29%,27.22%,-56.88%,2056.00%,57.05,7/30/2024 8:30:00 AM,6/15/1966,Yes,Yes,50500,-0.02%,1.72%,3.00,1547.12,0.32,237888,4090,103.42,95.40,97.04,97.46,95.56,97.02,1.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,"SWKH","Swk Holdings Corp","RUT","Financial","Asset Management","USA",216.92,17.35,6.45,0.87,5.10,0.76,39.08,10.91,22.75,0.45,,,0.00%,1.00,0.49,-6.56%,27.67%,21.40%,20.00%,10.79%,24.29%,14.01%,42.52,12.57,-73.88%,,12.50,12.33,98.64%,1.14%,0.00%,93.47%,0.22%,0.52%,4.48,0.06,4.11%,4.51%,4.00%,,,0.11,0.11,88.63%,41.17%,29.57%,0.00%,0.00%,0.00%,0.00%,-1.33%,-1.33%,0.00%,0.24%,3.42%,0.09%,2.08%,0.55%,-1.44%,4.16%,9.33%,-0.77%,0.37,0.54,3.36%,2.67%,1.08%,2.45%,2.33%,-3.84%,8.72%,-7.23%,13.99%,-99.90%,286.56%,55.04,8/15/2024 4:30:00 PM,9/22/1999,No,Yes,23,0.14%,3.21%,1.00,14.33,0.64,4386,59,22.00,16.83,17.37,17.89,16.89,17.40,3.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,"SWKS","Skyworks Solutions, Inc.","S&P 500","Technology","Semiconductors","USA",17417.47,22.50,16.99,1.50,3.98,2.75,13.73,11.10,39.68,7.95,2.77,2.54%,41.43%,4.85,1.52,-26.56%,2.56%,4.11%,15.00%,6.66%,-15.47%,-38.78%,4371.80,780.30,-0.24%,0.57%,159.50,159.13,99.77%,0.37%,-2.51%,93.14%,1.46%,4.83%,2.86,7.68,9.34%,12.78%,10.38%,5.75,4.29,0.19,0.19,41.45%,20.52%,17.85%,-0.02%,0.02%,0.03%,0.05%,0.04%,0.19%,0.41%,1.21%,1.44%,3.86%,6.10%,-6.44%,15.53%,3.04%,3.36%,-3.00%,1.22,4.13,3.28%,3.63%,-0.22%,2.25%,6.52%,-9.77%,21.73%,-9.77%,28.20%,-46.54%,20032.31%,52.72,7/30/2024 4:30:00 PM,9/7/1984,Yes,Yes,9750,2.50%,1.44%,2.63,2689.11,0.28,366040,7256,116.00,104.88,106.39,109.12,106.48,109.05,3.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8202,"SWN","Southwestern Energy Company","-","Energy","Oil & Gas E&P","USA",6929.03,,5.65,,1.23,1.84,461.94,,3.41,0.01,0.02,0.36%,0.00%,-2.50,0.18,-2.44%,70.19%,8.75%,21.00%,42.40%,-14.66%,-363.20%,5635.00,-2756.00,1.42%,-3.52%,1101.46,1048.63,95.20%,4.93%,0.00%,82.77%,-4.34%,3.08%,1.81,32.32,-24.12%,-53.75%,-36.06%,0.53,0.53,1.03,1.14,10.22%,2.91%,-48.91%,0.11%,0.11%,0.11%,0.11%,0.03%,0.03%,-0.05%,-0.05%,1.32%,2.65%,1.98%,-7.07%,-17.34%,-0.91%,-1.69%,-4.09%,1.13,0.17,2.08%,2.86%,-0.75%,-6.07%,-8.63%,-15.68%,7.39%,-19.46%,7.39%,-88.11%,1487.06%,44.18,8/1/2024 4:30:00 PM,3/17/1980,Yes,Yes,1165,2.31%,-0.16%,2.47,17823.45,0.66,5604413,4136,7.99,6.15,6.14,6.30,6.13,6.28,2.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,"SWTX","SpringWorks Therapeutics Inc","RUT","Healthcare","Biotechnology","USA",2706.96,,,,31.41,4.86,7.05,,7.50,5.17,,,,-4.28,-0.75,35.76%,45.07%,-65.72%,,-20.00%,,56.83%,86.19,-301.06,51.62%,73.55%,73.49,65.60,89.26%,11.68%,-1.01%,101.26%,11.95%,17.36%,13.68,11.39,-53.07%,-59.72%,-53.49%,7.91,7.77,0.01,0.01,91.74%,-372.81%,-349.32%,-0.03%,-0.03%,-0.06%,0.13%,-0.31%,-0.40%,-0.14%,-0.35%,0.61%,1.24%,1.45%,-6.30%,-19.36%,-21.67%,25.08%,-0.14%,0.78,2.39,6.42%,7.55%,0.93%,-2.94%,-7.38%,-14.86%,20.01%,-32.40%,102.49%,-62.22%,168.00%,48.95,8/7/2024 8:30:00 AM,9/13/2019,Yes,Yes,305,0.41%,2.28%,1.12,832.22,0.46,184426,3376,67.38,35.49,36.30,36.83,35.95,36.45,2.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,"SWVL","Swvl Holdings Corp","-","Technology","Software - Application","United Arab Emirates",53.10,12.62,,,2.32,4.41,18.19,,1.32,0.32,,,0.00%,0.46,,,,,,6.08%,,-90760.29%,22.85,3.06,,,6.79,4.24,62.44%,53.67%,0.00%,0.89%,,1.07%,2.19,0.05,10.37%,52.17%,30.64%,1.05,1.05,0.11,0.19,30.74%,-29.51%,13.37%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.84%,-4.44%,-0.34%,-0.51%,-0.68%,-4.13%,-18.17%,-41.90%,33.26%,706.27%,247.16%,0.38,0.59,5.15%,8.48%,-11.88%,-18.96%,-7.96%,-46.20%,20.54%,-73.52%,718.31%,-97.96%,836.49%,41.35,,3/15/2021,No,Yes,312,1.93%,-3.39%,3.00,20.70,0.46,4590,104,37.50,5.90,5.70,6.08,5.70,5.81,-1.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,"SWX","Southwest Gas Holdings Inc","RUT","Utilities","Utilities - Regulated Gas","USA",5102.18,28.08,19.22,7.02,0.96,1.46,8.51,10.88,48.71,8.36,2.76,3.87%,116.68%,2.53,0.13,44.54%,20.27%,-10.42%,4.00%,13.99%,-8.62%,-36.76%,5300.15,182.17,-48.37%,-1.27%,71.56,71.28,99.61%,0.60%,-0.61%,96.04%,-2.63%,2.82%,5.85,2.01,1.52%,5.39%,2.13%,1.54,1.47,1.45,1.49,9.94%,8.30%,3.44%,-0.05%,-0.03%,-0.13%,-0.13%,-0.13%,-0.15%,0.04%,-0.34%,0.72%,-3.16%,-0.11%,-3.60%,-6.52%,22.06%,10.81%,12.31%,0.37,1.99,1.68%,3.04%,-2.49%,-2.42%,4.12%,-7.27%,10.64%,-9.32%,26.67%,-25.59%,749.97%,44.29,8/6/2024 8:30:00 AM,7/19/1979,Yes,Yes,14943,-0.59%,-0.51%,2.80,343.36,0.29,46908,701,73.33,71.94,71.57,71.48,70.57,71.15,-1.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,"SWZ","Swiss Helvetia Fund Inc","-","Financial","Closed-End Fund - Foreign","USA",111.33,5.99,,,37.82,0.88,,,9.76,,0.51,5.95%,,1.43,,,,,,,-16.10%,-25.80%,2.94,,,,12.99,12.96,99.80%,0.20%,0.00%,43.00%,,0.18%,1.19,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,0.12%,-0.18%,-0.08%,1.18%,1.42%,7.12%,9.03%,5.02%,4.51%,0.84,0.09,0.75%,0.90%,1.29%,3.38%,7.83%,-0.23%,13.51%,-0.23%,20.37%,-37.61%,923.30%,61.10,,8/19/1987,No,Yes,,-0.08%,-0.16%,,19.29,0.22,1987,4,,8.59,8.58,8.59,8.56,8.57,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,"SXC","SunCoke Energy Inc","RUT","Basic Materials","Coking Coal","USA",739.99,12.04,12.66,1.50,0.37,1.16,9.04,12.54,7.57,0.97,0.40,4.55%,53.15%,0.73,0.22,35.29%,-24.46%,11.11%,8.00%,8.58%,-11.88%,4.87%,2000.30,62.30,16.28%,14.76%,83.76,83.16,99.28%,1.11%,-33.90%,94.08%,-2.30%,4.22%,5.41,3.51,3.77%,10.00%,5.52%,2.22,1.19,0.77,0.78,9.79%,6.25%,3.11%,0.00%,-0.06%,0.00%,0.06%,0.17%,0.46%,0.77%,0.90%,1.53%,1.74%,-0.45%,-19.93%,-15.71%,-20.65%,-4.45%,-18.06%,1.08,0.39,3.08%,4.17%,-12.56%,-11.59%,-14.16%,-25.74%,3.96%,-25.74%,8.98%,-64.18%,329.27%,35.41,7/31/2024 8:30:00 AM,7/21/2011,Yes,Yes,871,1.15%,0.81%,2.00,649.03,0.58,180552,1263,12.00,8.63,8.70,8.81,8.64,8.80,1.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8208,"SXI","Standex International Corp.","RUT","Industrials","Specialty Industrial Machinery","USA",2018.77,27.71,19.97,1.98,2.80,3.22,13.09,27.90,52.84,13.01,1.20,0.70%,19.22%,6.15,1.66,9.39%,11.25%,10.36%,14.00%,2.62%,-4.32%,-1.91%,720.63,73.07,-2.17%,-0.64%,11.76,11.64,98.98%,1.79%,-7.69%,96.15%,-1.04%,1.92%,4.00,0.22,7.25%,11.98%,9.12%,3.37,2.69,0.29,0.30,39.27%,15.60%,10.14%,0.00%,0.00%,-0.05%,-0.18%,-0.32%,-0.06%,-0.02%,0.10%,0.06%,-0.91%,0.79%,-7.75%,-5.30%,5.59%,4.07%,7.56%,1.05,5.22,2.04%,3.02%,-4.00%,0.32%,5.38%,-10.89%,10.30%,-10.89%,31.01%,-10.89%,5132.94%,46.24,8/1/2024 4:30:00 PM,7/11/1966,Yes,Yes,3700,-0.91%,2.42%,1.00,55.93,0.44,11825,436,195.25,167.85,171.92,171.45,169.80,170.36,1.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,"SXQG","ETC 6 Meridian Quality Growth ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.01,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.28%,-4.37%,5.03%,4.60%,19.60%,10.31%,1.03,0.36,0.30%,0.51%,1.08%,-0.15%,6.59%,-4.37%,5.32%,-4.37%,29.44%,-4.37%,57.40%,52.78,,5/12/2021,No,Yes,,0.00%,0.00%,,2.44,0.00,0,0,,29.33,29.33,29.33,29.33,29.33,0.00%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",1.00%,89,42403731,29.24,0.00,-750000.00,-1.74,-4500.00,-0.01,5571250.00,15.13,5623000.00,15.29,21.25,3.84,,,6.09,"U.S. equity growth quantitative fundamental"
8210,"SXT","Sensient Technologies Corp.","RUT","Basic Materials","Specialty Chemicals","USA",3119.28,35.58,21.46,9.36,2.08,2.95,102.81,28.01,24.96,0.72,1.64,2.23%,74.18%,2.07,0.80,5.59%,13.58%,-9.80%,3.80%,1.03%,7.80%,-9.46%,1501.33,87.58,-6.10%,2.17%,42.07,35.45,84.26%,16.34%,-0.06%,78.20%,-1.17%,1.46%,3.07,0.52,4.33%,8.29%,5.17%,4.16,1.72,0.60,0.63,31.35%,10.10%,5.83%,0.14%,0.12%,0.07%,0.22%,0.26%,0.27%,0.35%,0.37%,0.79%,1.66%,2.88%,-8.25%,-2.18%,18.47%,27.11%,11.55%,0.76,1.97,1.75%,2.53%,-2.72%,-2.78%,7.67%,-11.29%,6.97%,-11.29%,39.17%,-30.76%,2569.34%,46.77,7/26/2024 8:30:00 AM,2/10/1977,Yes,Yes,3956,1.66%,1.63%,1.50,168.16,0.21,16522,748,85.00,71.26,72.42,73.46,72.60,73.62,3.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,"SXTC","China SXT Pharmaceuticals Inc","-","Healthcare","Drug Manufacturers - Specialty & Generic","China",0.75,0.47,,,0.39,0.16,0.06,,6.28,16.55,,,,2.20,,,,,,-21.16%,,,1.93,-3.10,,,2.22,0.69,31.08%,4.80%,0.00%,4.74%,297.32%,7.67%,0.09,0.05,-11.76%,-21.65%,-21.78%,1.60,1.51,0.02,0.19,23.40%,-471.01%,-160.67%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,0.49%,0.71%,-3.28%,-2.44%,2.50%,-6.82%,-5.96%,-52.44%,-72.24%,-74.18%,1.14,0.09,6.62%,7.36%,-4.41%,-6.19%,-36.18%,-31.21%,10.81%,-89.07%,10.81%,-100.00%,10.81%,45.82,,1/4/2019,No,Yes,75,-0.49%,0.00%,,569.69,0.28,75210,125,,1.03,1.03,1.06,1.00,1.02,-0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,"SXTP","60 Degrees Pharmaceuticals Inc","-","Healthcare","Biotechnology","USA",2.71,2.41,,,6.16,,1.72,,-6.71,0.89,,,,0.63,-2.79,62.10%,62.32%,,,2.28%,100.64%,38.69%,0.44,-1.75,115.79%,685.87%,0.48,,,,,2.05%,,,0.09,0.06,-25.91%,,-55.00%,3.08,2.73,0.05,0.05,15.59%,-1463.65%,-396.85%,0.00%,1.33%,1.44%,-1.17%,0.44%,1.39%,-3.67%,-4.27%,-1.18%,18.74%,38.14%,-45.43%,-40.10%,-61.32%,-92.83%,-87.49%,4.67,0.41,28.97%,24.29%,-17.66%,-43.07%,-69.15%,-78.72%,48.25%,-93.55%,48.25%,-98.52%,48.25%,40.25,5/15/2024 8:30:00 AM,7/12/2023,No,No,3,19.66%,-3.76%,2.00,664.33,5.30,1685200,5962,15.60,1.33,1.28,1.91,1.28,1.53,15.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,"SXUS","Janus Henderson International Sustainable Equity ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.25,1.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.15%,3.15%,3.15%,7.56%,1.89%,9.93%,12.67%,4.24%,10.27%,0.97,0.24,0.36%,0.35%,4.47%,4.53%,11.35%,0.50%,9.90%,0.50%,32.58%,-23.57%,39.97%,63.77,,9/9/2021,No,No,,3.15%,-0.07%,,1.24,0.11,65,2,,18.75,18.74,18.74,18.74,19.33,3.08%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Ex. US Equities","Corporate Governance",,"Active",0.60%,37,6975003,18.60,0.04,-451863.33,-6.08,-451863.33,-6.08,-885660.17,-11.27,292608.24,4.38,11.66,,,,-8.34,"International equity sustainability"
8214,"SY","So-Young International Inc ADR","-","Healthcare","Health Information Services","China",79.75,53.80,6.16,6.04,0.38,0.28,0.43,,3.25,2.15,0.00,0.00%,0.00%,0.02,0.03,212.51%,26.26%,,8.91%,23.10%,-2.31%,-70.24%,210.17,1.62,-2769.23%,4.61%,89.50,72.34,80.83%,16.55%,0.00%,8.47%,-2.46%,0.01%,0.12,0.01,0.36%,0.47%,0.47%,3.22,2.98,0.04,0.06,63.62%,-4.30%,0.77%,0.00%,-0.17%,-3.16%,0.00%,-2.13%,-2.13%,-2.13%,-1.97%,-2.13%,-6.12%,1.29%,-4.86%,-26.40%,-3.85%,-27.53%,-24.72%,0.89,0.06,9.15%,5.41%,-0.49%,-8.69%,-13.56%,-25.81%,10.71%,-36.11%,17.43%,-95.74%,94.22%,46.54,8/23/2024 8:30:00 AM,5/2/2019,Yes,Yes,1357,-6.10%,-0.02%,1.00,71.00,6.01,204101,121,1.40,0.98,0.98,0.97,0.90,0.92,-6.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,"SYBT","Stock Yards Bancorp Inc","RUT","Financial","Banks - Regional","USA",1671.66,15.96,14.71,1.60,3.52,1.87,,13.70,30.44,,1.21,2.13%,32.14%,3.56,0.93,0.65%,4.60%,8.70%,10.00%,20.80%,16.83%,-0.39%,474.91,104.52,11.90%,2.29%,29.33,26.86,91.58%,8.66%,-1.06%,57.03%,2.75%,7.53%,20.71,2.02,1.30%,12.28%,7.74%,0.08,,0.51,0.69,,28.03%,22.01%,0.26%,-0.05%,0.16%,0.23%,0.07%,0.39%,0.53%,0.71%,1.79%,1.54%,2.21%,-2.25%,16.00%,23.19%,21.17%,10.39%,0.85,2.11,2.69%,3.97%,-2.04%,8.01%,17.75%,-11.89%,26.28%,-11.89%,53.91%,-27.79%,3437.07%,53.58,7/24/2024 8:30:00 AM,3/24/1993,Yes,Yes,1075,1.86%,2.54%,2.20,97.60,0.29,13692,571,65.25,54.42,55.80,56.74,55.66,56.84,4.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,"SYBX","Synlogic Inc","-","Healthcare","Biotechnology","USA",16.82,,,,5.30,1.05,0.84,,1.37,1.71,,,,-6.71,-0.18,69.24%,82.66%,21.95%,,57.51%,-100.00%,105.05%,3.17,-56.16,131.37%,,9.19,7.02,76.39%,40.00%,-0.01%,34.01%,-12.92%,0.45%,1.60,0.03,-111.31%,-158.75%,-351.40%,3.82,3.82,0.00,0.00,-21.45%,-1173.38%,-1771.74%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.07%,1.84%,-0.28%,-2.97%,-8.54%,-12.94%,-16.51%,-19.33%,-81.97%,-62.70%,0.86,0.11,9.53%,8.11%,-10.14%,-7.99%,-33.35%,-17.94%,17.70%,-83.77%,17.70%,-99.88%,17.70%,39.29,8/8/2024 8:30:00 AM,10/1/2015,No,Yes,6,-2.97%,4.96%,3.00,19.73,0.33,3101,28,1.00,1.41,1.48,1.47,1.42,1.44,1.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,"SYF","Synchrony Financial","S&P 500","Financial","Credit Services","USA",18231.96,6.40,7.85,0.49,0.91,1.27,0.98,1.91,36.24,47.14,1.01,2.19%,18.51%,7.20,1.80,22.22%,-7.37%,6.75%,13.00%,4.33%,16.54%,17.61%,20059.00,2953.00,15.08%,1.02%,406.88,392.36,96.43%,0.71%,-13.03%,102.27%,-4.95%,2.91%,3.00,11.40,2.62%,20.77%,10.11%,,,0.88,1.01,80.37%,23.63%,14.72%,0.09%,0.05%,-0.06%,0.09%,0.03%,0.12%,0.34%,0.13%,-0.49%,-1.75%,0.81%,-11.66%,4.51%,17.29%,37.78%,20.79%,1.63,1.46,2.23%,2.86%,-4.04%,-1.39%,13.14%,-12.42%,10.70%,-12.42%,69.01%,-12.42%,279.67%,45.12,7/17/2024 8:30:00 AM,7/31/2014,Yes,Yes,20000,-2.35%,1.99%,2.04,3797.83,0.97,1759312,11634,55.43,46.32,47.24,47.74,45.88,46.13,-0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,"SYFI","AB Short Duration High Yield ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.33,0.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.01%,0.01%,0.01%,0.01%,0.04%,0.06%,0.01%,0.04%,0.07%,0.58%,-0.16%,,,,0.81%,,0.15,0.27%,0.37%,0.26%,0.46%,0.46%,-0.49%,1.65%,-0.49%,1.65%,-0.49%,1.65%,56.04,,6/10/2024,No,Yes,,0.07%,-0.06%,,101.08,0.32,15518,37,,35.39,35.37,35.39,35.37,35.39,0.01%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.40%,639,623944986,35.31,0.00,-8803550.00,-1.39,-62643195.00,-9.12,-62643195.00,-9.12,-62643195.00,-9.12,,,,,10.27,"U.S. fixed-income bonds high-yield"
8219,"SYK","Stryker Corp.","S&P 500","Healthcare","Medical Devices","USA",127564.29,37.33,24.82,3.31,5.96,6.46,65.18,45.51,51.86,5.14,3.14,0.94%,36.98%,8.97,2.77,13.24%,12.36%,-2.45%,11.29%,8.80%,8.53%,11.35%,21389.00,3448.00,0.66%,0.32%,380.10,357.40,94.03%,6.21%,-0.96%,81.37%,1.53%,0.89%,2.43,3.18,9.01%,18.58%,11.39%,1.68,0.95,0.53,0.64,61.21%,21.38%,16.12%,0.01%,-0.01%,0.01%,-0.00%,-0.02%,0.05%,0.07%,0.03%,-0.04%,0.33%,2.69%,0.03%,0.83%,-4.20%,17.51%,11.79%,0.91,7.41,1.62%,2.63%,1.28%,-0.52%,2.77%,-4.78%,6.29%,-7.38%,33.91%,-7.38%,165104.32%,53.42,7/30/2024 4:30:00 PM,3/17/1980,Yes,Yes,52000,0.05%,0.58%,1.81,1305.05,0.55,345721,7267,378.90,332.68,334.60,337.45,333.76,334.75,0.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,"SYLD","Cambria Shareholder Yield ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.38,1.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.09%,-0.09%,0.00%,0.12%,0.14%,0.25%,0.15%,0.59%,1.83%,2.19%,-3.41%,-1.81%,2.75%,10.48%,2.78%,1.20,1.25,1.11%,1.67%,-0.36%,0.50%,2.20%,-5.89%,5.95%,-5.89%,19.41%,-5.89%,381.39%,51.47,,5/14/2013,Yes,Yes,,0.52%,1.30%,,73.82,0.59,20748,233,,68.20,69.09,69.54,68.82,69.45,1.83%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.59%,100,1194061750,68.23,0.02,-3456455.00,-0.29,17517110.00,1.49,153034640.00,14.70,302246595.00,33.89,9.11,4.82,17.86,11.69,12.34,"U.S. equity debt dividend"
8221,"SYM","Symbotic Inc","-","Industrials","Specialty Industrial Machinery","USA",11524.20,,53.17,,6.87,5.33,13.24,186.29,4.06,1.64,,,,-0.17,0.06,985.89%,129.94%,,,32.79%,57.73%,43.95%,1676.50,-17.20,-34.43%,5.91%,101.20,38.09,37.64%,63.29%,-3.53%,30.22%,0.08%,32.81%,8.23,12.50,-1.36%,-8.17%,-3.95%,1.30,1.18,0.04,0.04,14.34%,-8.03%,-1.03%,0.14%,0.32%,0.23%,0.32%,0.58%,0.12%,-0.91%,-1.01%,-2.61%,0.28%,-2.61%,-45.36%,-53.60%,-53.11%,-46.00%,-57.80%,1.91,2.04,4.27%,7.91%,-25.70%,-35.36%,-47.71%,-48.13%,3.64%,-63.79%,3.64%,-66.23%,147.54%,26.97,7/29/2024 4:30:00 PM,3/9/2021,Yes,Yes,1300,-1.32%,2.57%,1.88,1517.81,1.19,862401,6242,42.93,21.40,21.95,22.58,21.52,21.66,1.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,"SYNA","Synaptics Inc","RUT","Technology","Semiconductors","USA",3047.43,24.91,13.03,2.49,3.18,2.47,3.48,34.40,31.29,22.20,,,0.00%,3.10,0.75,55.01%,69.79%,,10.00%,-6.08%,8.84%,978.94%,959.40,125.60,16.98%,0.91%,39.50,38.73,98.05%,1.93%,-0.57%,93.34%,-1.95%,7.66%,9.68,2.97,4.62%,9.27%,5.16%,4.19,3.78,0.66,0.66,54.71%,-5.97%,13.09%,0.09%,0.03%,0.00%,0.21%,0.39%,0.40%,0.59%,0.42%,0.98%,3.57%,6.66%,-18.24%,-16.37%,-30.29%,-13.72%,-32.37%,1.49,3.96,5.39%,5.09%,-4.95%,-11.12%,-20.20%,-21.28%,13.74%,-36.43%,13.74%,-74.23%,3597.28%,44.41,8/8/2024 4:30:00 PM,1/29/2002,Yes,Yes,1891,1.82%,2.99%,1.64,306.33,0.94,137281,3244,101.88,73.57,75.77,77.21,75.55,77.15,4.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,
